Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz
3.331974,-1.025425,-0.001409,-0.023348,0.079436,0.215478,0.881066,9.907206,-0.017028,0.011706,-0.003193,-11.074219,17.460352,44.349609
3.433871,-0.663068,-0.002842,-0.008464,0.080105,0.086191,0.804452,9.892841,-0.017028,0.008514,-0.001064,-13.007812,17.636719,43.839844
3.535149,-0.709409,-0.002304,-0.014609,0.079986,0.153229,0.809240,9.950302,-0.015963,0.014899,-0.003193,-13.007812,17.636719,43.839844
3.636958,-0.873577,-0.001572,-0.022023,0.082915,0.229843,0.871489,9.892841,-0.019156,0.009578,-0.004257,-12.128906,17.107617,46.048828
3.739025,-0.775293,-0.001260,-0.025916,0.088125,0.220267,0.852336,9.873688,-0.015963,0.011706,0.001064,-13.007812,17.636719,44.859375
3.840984,-0.609156,-0.001740,-0.020489,0.088249,0.177171,0.866701,9.844957,-0.015963,0.012771,-0.001064,-13.007812,17.636719,44.859375
3.942583,-0.830771,-0.001675,-0.021637,0.095945,0.172383,0.842759,9.883264,-0.017028,0.011706,-0.001064,-11.250000,15.873047,44.859375
4.044428,-0.859125,-0.002078,-0.020307,0.094019,0.191536,0.905008,9.911995,-0.015963,0.010642,0.000000,-11.777344,18.518555,44.689453
4.145738,-0.537474,-0.001639,-0.019895,0.079835,1.077391,0.780510,10.654197,0.041505,0.293726,0.036184,-11.425781,17.107617,44.689453
4.247610,-0.870431,-0.001042,-0.028662,0.096860,0.320823,0.943315,9.825804,0.050019,0.191560,-0.015963,-11.425781,17.107617,44.689453
4.348889,-0.650105,-0.003764,-0.006822,0.087615,0.196325,0.905008,9.792285,0.011706,0.080881,-0.007450,-12.128906,18.871289,44.689453
4.450818,-0.724636,-0.004930,-0.021111,0.123328,-0.023942,1.268927,9.284714,-0.282019,-0.634278,-0.042569,-12.128906,18.871289,44.689453
4.552569,-0.577849,-0.004085,-0.028567,0.088351,0.268151,0.861913,9.677363,-0.028734,-0.037248,0.003193,-10.371094,12.874805,44.009766
4.654076,-0.724949,0.000316,-0.034439,0.111785,-0.033519,1.623269,9.950302,-0.058532,-0.009578,0.249028,-10.898438,15.167578,45.199219
4.755907,-0.697867,-0.004663,-0.101563,0.065913,1.479617,0.981623,10.778696,-0.122386,-0.253285,0.017028,-10.898438,14.814844,44.859375
4.857331,-0.645696,-0.011020,-0.012065,0.092691,0.019154,0.995988,9.983821,-0.108551,-0.234129,0.020220,-11.074219,12.522070,45.708984
4.958630,-0.366707,-0.007673,-0.105927,0.050900,1.120486,0.512359,10.242395,-0.002128,0.052147,0.084074,-9.843750,11.640234,44.519531
5.060386,-0.808035,-0.015161,-0.109259,0.071950,1.115698,0.799663,10.103531,-0.032991,-0.030863,-0.116000,-9.843750,11.640234,44.519531
5.161667,-0.781101,-0.022012,-0.095600,0.065585,0.900220,0.588974,9.931148,-0.188368,-0.053211,-0.012771,-10.722656,13.227539,42.650391
5.262829,-0.664366,-0.022523,-0.101322,0.045387,1.005565,0.454898,10.022128,0.041505,0.036184,0.010642,-10.019531,12.169336,45.369141
5.364272,-0.787044,-0.026063,-0.121722,0.070993,1.355118,1.407791,11.156980,-0.020220,-0.184111,-0.029798,-10.546875,12.345703,45.199219
5.466100,-0.542187,-0.027280,-0.115639,0.052018,1.086968,0.627281,9.715670,0.023413,0.097909,-0.001064,-8.964844,12.874805,42.990234
5.567320,-0.706031,-0.026874,-0.109931,0.087119,0.991199,0.981623,9.495404,-0.081945,-0.113872,0.068110,-13.183594,12.874805,45.369141
5.669191,-1.044726,-0.025111,-0.106513,0.028839,1.431733,-0.023942,9.739612,-0.014899,0.071303,-0.158569,-10.546875,10.582031,43.500000
5.770941,-0.831496,-0.028815,-0.100856,0.045388,1.010353,0.541090,9.777920,-0.014899,0.021284,-0.003193,-10.546875,10.582031,43.500000
5.872593,-0.854032,-0.028270,-0.116395,0.056881,1.130063,0.565032,9.797073,-0.014899,0.010642,0.000000,-10.546875,10.582031,43.500000
5.974343,-0.733014,-0.028246,-0.121344,0.053481,1.139640,0.584185,9.931148,-0.014899,0.012771,0.001064,-9.843750,11.287500,44.179688
6.076166,-0.608226,-0.029056,-0.108958,0.061706,1.187524,0.560243,9.945514,-0.013835,0.009578,-0.003193,-9.316406,11.816602,44.689453
6.177588,-0.395309,-0.029392,-0.106891,0.058805,1.125275,0.579397,9.940725,-0.015963,0.012771,-0.004257,-9.492188,10.582031,44.179688
6.278770,-0.605231,-0.029153,-0.117182,0.041069,1.134852,0.483629,10.012551,-0.052147,-0.087266,-0.005321,-10.019531,12.169336,44.689453
6.380046,-0.613649,-0.039898,-0.103097,0.062585,1.886631,0.656011,9.935937,-0.024477,-0.013835,-0.106422,-10.722656,12.169336,44.689453
6.481648,-0.679435,-0.038634,-0.076485,0.073575,0.775721,0.727837,9.892841,-0.020220,0.039376,0.075560,-10.722656,12.169336,44.689453
6.583080,-0.914222,-0.042996,-0.069813,0.057651,0.201113,0.924162,9.864111,-0.065982,-0.075560,0.032991,-10.722656,12.169336,44.689453
6.684462,-0.896430,-0.041665,-0.146247,0.043230,1.762132,0.435745,9.931148,-0.020220,-0.017028,-0.009578,-10.019531,11.111133,43.669922
6.786669,-0.474682,-0.044999,-0.128675,0.043572,1.201889,0.550666,9.907206,0.110679,-0.069175,-0.051083,-10.722656,11.816602,44.689453
6.888519,-0.813910,-0.045528,-0.114700,0.069376,1.259350,0.823605,9.816227,0.007450,0.089395,0.013835,-11.953125,11.640234,43.500000
6.990301,-0.603895,-0.045473,-0.106553,0.092677,0.991199,0.972046,9.730036,0.316075,0.091523,0.006385,-11.425781,11.111133,42.990234
7.091564,-0.847535,-0.035188,-0.121233,0.181653,1.312023,1.824382,10.060435,0.391635,0.106422,0.048954,-15.117188,11.992969,42.820312
7.193341,-0.677209,-0.029448,-0.112005,0.171433,1.063026,1.666364,9.615114,0.312882,0.014899,-0.029798,-18.457031,11.463867,41.970703
7.294547,-0.979716,-0.036857,-0.107601,0.223113,1.053449,2.274492,9.787496,0.492736,0.070239,-0.175597,-18.457031,11.463867,41.970703
7.396716,-0.362785,-0.045033,-0.082772,0.216701,-0.095768,2.949656,8.513781,0.103230,0.237322,0.037248,-23.203125,14.109375,40.441406
7.498104,-0.722150,-0.045473,-0.076610,0.263068,0.416591,2.513912,8.968679,-0.008514,0.163891,-0.007450,-26.191406,14.991211,37.212891
7.599718,-0.896134,-0.050834,-0.058786,0.285878,0.339977,3.083732,9.409213,-0.019156,0.010642,-0.008514,-27.070312,16.225781,37.042969
7.701011,-0.757051,-0.054543,-0.071949,0.304708,0.569820,2.944868,9.433155,0.147927,-0.045762,-0.112808,-28.300781,16.754883,35.853516
7.802605,-0.541738,-0.046701,-0.141731,0.359231,1.331176,3.361459,8.556877,0.504442,-0.211781,-0.156441,-30.585938,17.283984,35.343750
7.904016,-0.931560,-0.065873,-0.093395,0.302011,-0.775721,2.375048,10.845734,-0.540626,0.142606,-0.089395,-33.574219,12.169336,31.775391
8.005356,-0.389330,-0.067952,-0.105006,0.299719,0.876278,3.184288,9.509769,0.173469,0.112808,-0.063853,-33.750000,13.403906,30.925781
8.106613,-0.824558,-0.072118,-0.109495,0.360398,0.612916,3.773262,9.246407,0.128771,0.103230,-0.158569,-33.750000,13.403906,30.925781
8.207636,-0.844665,-0.077774,-0.112761,0.353564,0.689530,3.658340,9.323021,0.205395,0.037248,-0.098973,-35.683594,14.638477,31.435547
8.308941,-0.548540,-0.088972,-0.093464,0.402380,0.497994,3.912126,9.006987,0.085138,0.029798,0.022349,-37.968750,15.873047,31.265625
8.410467,-0.700105,-0.092290,-0.088268,0.416870,0.440533,4.151546,9.265560,0.015963,0.000000,-0.013835,-39.902344,18.518555,27.017578
8.511873,-0.418169,-0.086611,-0.101111,0.405074,0.622492,4.065354,9.050082,0.000000,-0.006385,-0.014899,-39.726562,16.578516,28.207031
8.613329,-0.667809,-0.083072,-0.112061,0.399387,0.641646,4.070143,9.203311,-0.038312,-0.027670,-0.020220,-39.726562,14.462109,27.867188
8.714347,-0.507170,-0.094449,-0.087367,0.401124,0.536301,3.921702,9.074024,-0.007450,0.012771,-0.009578,-40.253906,16.049414,27.697266
8.815562,-0.571772,-0.085808,-0.110011,0.390731,0.646434,4.003105,9.097966,-0.024477,0.008514,0.012771,-40.253906,16.049414,27.697266
8.917100,-0.504518,-0.093856,-0.089775,0.396661,0.526724,3.926491,9.241618,-0.027670,0.027670,0.003193,-38.320312,17.989453,26.507812
9.018457,-0.393368,-0.082839,-0.114867,0.407466,0.723049,4.046201,9.102755,-0.043633,-0.010642,0.006385,-39.375000,17.989453,27.867188
9.119644,-0.560711,-0.092413,-0.094161,0.390407,0.517148,3.955221,9.217676,-0.018092,0.012771,-0.003193,-38.144531,16.049414,27.017578
9.220856,-0.712857,-0.087951,-0.106357,0.393788,0.641646,3.936068,9.232042,-0.042569,0.003193,-0.019156,-38.496094,16.402148,28.037109
9.322292,-0.485997,-0.088766,-0.092064,0.280763,0.641646,2.743755,9.911995,-0.604479,0.153248,0.137285,-38.144531,17.107617,27.697266
9.423512,-0.959326,-0.087565,-0.053029,0.235220,0.047884,2.432509,9.667786,-0.914169,0.155377,0.106422,-30.585938,17.283984,33.984375
9.525069,-0.662856,-0.059701,-0.084210,0.111702,0.905008,1.144428,9.490615,-0.960995,0.193689,0.295854,-30.585938,17.283984,33.984375
9.626337,-0.641853,-0.049547,-0.027416,0.142472,-0.186748,1.570596,9.768343,-0.306497,-0.011706,-0.001064,-30.585938,17.283984,33.984375
9.727782,-0.579114,-0.034612,-0.086216,0.140875,0.665588,1.216254,8.987833,-0.094716,-0.284148,0.076624,-12.832031,18.871289,38.912109
9.829104,-0.372559,-0.040473,-0.054870,0.088766,0.727837,0.914585,10.117896,-0.084074,0.090459,-0.027670,-11.953125,16.931250,43.500000
9.930559,-0.580809,-0.036124,-0.093935,0.073522,1.019930,0.766145,9.959879,-0.093652,-0.013835,0.020220,-11.953125,16.931250,43.500000
10.031893,-0.562845,-0.034941,-0.091801,0.035617,0.837971,0.569820,10.084377,-0.145799,-0.058532,0.019156,-11.250000,14.462109,42.480469
10.133322,-0.295497,-0.036868,-0.085828,0.051063,0.914585,0.560243,9.682152,-0.124514,-0.117065,-0.030863,-9.316406,13.227539,42.990234
10.235021,-0.576270,-0.039301,-0.089483,0.053322,0.914585,0.660800,9.878476,-0.008514,-0.051083,0.005321,-9.492188,12.698437,43.500000
10.336644,-0.689854,-0.039643,-0.088924,0.056985,0.905008,0.636858,10.362105,-0.004257,0.035119,0.009578,-9.492188,12.698437,43.500000
10.437627,-0.750436,-0.036992,-0.105633,0.069285,1.000776,0.675165,9.811438,0.000000,0.085138,0.007450,-8.613281,12.874805,44.009766
10.539194,-0.619611,-0.030751,-0.112793,0.089002,1.130063,0.924162,10.046070,0.107487,0.312882,0.076624,-9.492188,11.640234,43.500000
10.640511,-0.638910,-0.036174,0.009031,0.060762,0.071826,0.656011,10.582371,-0.164955,1.039747,-0.091523,-9.492188,11.640234,43.500000
10.742195,-0.686497,-0.056139,0.106533,0.083629,-1.005565,0.785298,10.089166,-0.196881,1.283454,-0.323524,-10.371094,24.867773,42.650391
10.843546,-0.253104,-0.081123,0.262389,0.074984,-2.509123,0.545878,9.725247,-0.088331,1.363271,-0.229872,-7.910156,37.918945,42.650391
10.945173,-0.729080,-0.106595,0.415611,0.076786,-3.768473,0.282516,8.762778,0.009578,1.289840,-0.187303,-9.140625,50.088281,37.722656
11.046659,-0.281320,-0.135506,0.514954,0.074549,-4.869806,0.497994,8.240842,0.024477,0.938646,-0.121322,-8.437500,59.612109,35.343750
11.148115,-0.622018,-0.163929,0.622174,0.094192,-5.511452,0.067038,7.781155,0.091523,0.587452,-0.057468,-8.437500,59.612109,35.343750
11.249899,-0.636833,-0.185193,0.658059,0.141249,-6.349423,0.320823,7.924807,0.121322,0.536369,-0.081945,-8.437500,59.612109,35.343750
11.351852,-0.347099,-0.209434,0.697955,0.184776,-6.756437,0.320823,7.618350,0.221359,0.425690,-0.114936,-10.019531,68.959570,30.416016
11.452704,-0.616196,-0.241083,0.755860,0.185683,-6.636727,0.100556,6.698976,0.025541,0.237322,-0.073431,-11.777344,70.723242,26.677734
11.554681,-0.750042,-0.241515,0.748791,0.191304,-6.828263,0.258574,7.105991,-0.013835,0.063853,0.001064,-11.953125,73.721484,25.488281
11.656038,-0.485778,-0.239500,0.750194,0.191806,-6.670246,0.402226,7.015011,-0.022349,0.046826,0.002128,-11.777344,73.897852,23.279297
11.757757,-0.223041,-0.234878,0.734815,0.183919,-6.770802,0.244209,7.230489,-0.011706,0.036184,-0.004257,-11.425781,74.603320,25.318359
11.859274,-0.524549,-0.236303,0.744627,0.191330,-6.885724,0.316035,7.244854,-0.022349,0.026606,-0.020220,-11.425781,74.603320,25.318359
11.960853,-0.559654,-0.229599,0.722293,0.185826,-6.703765,0.344765,7.187393,-0.034055,0.037248,-0.011706,-11.425781,74.603320,25.318359
12.061832,-0.495319,-0.236758,0.753804,0.199869,-6.641515,0.330400,6.842628,-0.021284,0.039376,-0.011706,-12.480469,74.603320,25.658203
12.163095,-0.771812,-0.231541,0.741161,0.185757,-6.828263,0.378284,7.187393,-0.004257,0.012771,0.011706,-11.074219,74.956055,24.298828
12.264433,-0.405435,-0.227565,0.731698,0.193742,-6.823475,0.454898,7.192182,-0.015963,0.025541,-0.013835,-12.480469,74.250586,23.619141
12.366090,-0.548059,-0.235594,0.763784,0.187177,-6.991069,0.373495,7.086837,-0.014899,0.032991,-0.007450,-11.601562,74.426953,24.128906
12.468214,-0.170141,-0.228900,0.743276,0.207738,-6.885724,0.416591,7.182605,-0.027670,-0.011706,0.001064,-11.601562,74.074219,23.449219
12.569976,-0.577083,-0.231269,0.756084,0.197950,-6.952762,0.397437,7.062895,-0.018092,0.037248,-0.007450,-11.777344,75.661523,23.958984
12.671348,-0.294749,-0.225261,0.736139,0.185775,-6.761225,0.344765,7.163451,-0.025541,-0.001064,-0.005321,-11.777344,75.661523,23.958984
12.772740,-0.532271,-0.229430,0.753089,0.191269,-6.809110,0.392649,7.129933,-0.015963,0.020220,-0.010642,-11.953125,76.896094,23.449219
12.873892,-0.393254,-0.229769,0.757093,0.187238,-6.861782,0.344765,7.091625,-0.026606,0.038312,-0.031927,-12.832031,75.308789,24.298828
12.975507,-0.567271,-0.226167,0.743721,0.175662,-6.818686,0.210690,7.192182,-0.037248,0.034055,-0.029798,-10.019531,74.956055,24.298828
13.077049,-0.529499,-0.224741,0.742691,0.180223,-6.799533,0.263362,7.034164,-0.015963,0.042569,-0.019156,-11.601562,74.779687,23.109375
13.178566,-0.642093,-0.228988,0.762828,0.189215,-6.818686,0.287304,6.880936,-0.030863,0.003193,-0.004257,-9.316406,75.308789,22.599609
13.280465,-0.528084,-0.225608,0.757457,0.198644,-6.833052,0.397437,6.924031,0.009578,-0.031927,0.042569,-10.722656,76.014258,21.919922
13.382575,-0.590429,-0.224010,0.757048,0.186006,-7.034164,0.445322,7.273585,-0.009578,0.012771,-0.010642,-10.722656,76.366992,22.939453
13.484016,-0.665480,-0.218965,0.739496,0.175673,-6.742072,0.272939,7.105991,-0.026606,0.002128,-0.010642,-10.722656,76.366992,22.939453
13.585638,-0.452998,-0.220966,0.757589,0.184163,-6.924031,0.263362,7.053318,0.005321,-0.019156,0.036184,-10.898438,74.426953,22.429688
13.686752,-0.709593,-0.219080,0.756708,0.198496,-7.048530,0.426168,7.173028,-0.013835,-0.009578,0.006385,-11.074219,75.308789,22.259766
13.788763,-0.860138,-0.215564,0.746897,0.194819,-6.823475,0.402226,6.943185,-0.022349,0.013835,-0.006385,-11.777344,76.719727,23.619141
13.890378,-0.235019,-0.214149,0.747759,0.195495,-6.957550,0.426168,7.144298,-0.025541,0.011706,0.000000,-12.128906,73.545117,23.279297
13.991909,-0.521359,-0.213067,0.747215,0.194482,-6.861782,0.378284,7.019799,-0.006385,0.024477,-0.012771,-10.195312,75.132422,22.429688
14.093561,-0.258344,-0.215822,0.762922,0.196079,-6.938396,0.359130,7.149086,-0.015963,0.002128,0.004257,-10.722656,73.192383,22.259766
14.194716,-0.603456,-0.211712,0.753788,0.189469,-7.110779,0.454898,7.359776,-0.034055,0.018092,-0.007450,-10.722656,73.192383,22.259766
14.296406,-0.865634,-0.207703,0.743827,0.180699,-6.842628,0.368707,7.115567,-0.007450,0.009578,0.002128,-11.074219,74.603320,22.599609
14.397740,-0.545352,-0.206928,0.745196,0.180899,-6.909666,0.416591,7.254431,-0.013835,-0.002128,0.002128,-10.546875,76.190625,22.089844
14.499153,-0.313109,-0.210888,0.767508,0.199366,-6.904878,0.445322,6.880936,-0.023413,-0.004257,0.006385,-10.722656,76.014258,22.939453
14.600919,-0.641391,-0.208336,0.763936,0.174602,-6.952762,0.330400,7.091625,-0.017028,0.023413,-0.018092,-10.195312,73.721484,23.449219
14.702253,-0.544880,-0.201925,0.741622,0.171147,-6.809110,0.335188,7.163451,-0.023413,0.005321,-0.006385,-10.195312,73.721484,23.449219
14.804261,-0.421330,-0.199906,0.740472,0.167392,-6.799533,0.344765,7.206547,-0.026606,-0.003193,0.000000,-12.128906,74.250586,22.259766
14.905942,-0.660669,-0.202205,0.759170,0.194005,-6.924031,0.411803,7.053318,-0.024477,0.010642,0.006385,-10.546875,74.426953,23.449219
15.007648,-0.445956,-0.204115,0.773538,0.180067,-6.928820,0.359130,6.900089,-0.008514,-0.004257,0.014899,-10.546875,74.426953,23.449219
15.109125,-0.176420,-0.200416,0.766851,0.182451,-7.024588,0.435745,7.187393,-0.005321,0.011706,0.007450,-11.074219,74.956055,22.599609
15.210338,-0.609937,-0.193342,0.742787,0.158999,-6.833052,0.296881,7.105991,-0.021284,0.001064,-0.003193,-10.371094,74.956055,23.958984
15.312074,-0.014831,-0.197916,0.767268,0.167362,-6.971915,0.277727,6.991069,0.001064,-0.005321,0.011706,-10.371094,74.956055,23.958984
15.414182,-0.495424,-0.190751,0.749212,0.160908,-6.938396,0.316035,7.163451,-0.015963,-0.025541,0.013835,-12.480469,74.956055,23.619141
15.515254,-0.179186,-0.193521,0.768799,0.163765,-7.038953,0.411803,7.077260,-0.029798,0.021284,0.003193,-11.074219,75.308789,22.939453
15.616944,-0.615504,-0.191739,0.765891,0.174815,-6.938396,0.397437,6.995857,-0.020220,0.032991,-0.010642,-11.425781,76.014258,23.279297
15.718658,-0.570370,-0.188380,0.752690,0.162191,-6.833052,0.320823,6.981492,-0.029798,0.041505,-0.021284,-11.425781,76.014258,23.279297
15.819730,-0.468808,-0.187897,0.753889,0.165362,-6.813898,0.311246,7.101202,-0.004257,0.018092,-0.010642,-11.953125,75.132422,22.769531
15.921246,-0.461024,-0.186313,0.752081,0.177829,-6.938396,0.378284,7.029376,0.000000,0.001064,0.004257,-10.195312,75.837891,21.410156
16.022989,-0.684286,-0.186820,0.757515,0.158797,-6.837840,0.349553,6.995857,-0.007450,0.029798,-0.001064,-12.480469,73.897852,23.279297
16.124406,-0.673797,-0.186112,0.755998,0.159638,-6.876147,0.325611,6.909666,-0.006385,-0.004257,0.001064,-11.425781,74.603320,22.599609
16.225937,-0.734059,-0.188324,0.778112,0.173213,-6.976704,0.383072,6.895301,-0.046826,-0.015963,-0.004257,-11.250000,75.485156,23.109375
16.327306,-0.333002,-0.183326,0.770223,0.167207,-7.024588,0.392649,7.019799,-0.056404,-0.148991,-0.029798,-11.250000,75.132422,23.109375
16.428954,-0.316403,-0.175510,0.748139,0.149965,-6.818686,0.287304,7.235277,0.008514,-0.327781,0.034055,-10.722656,73.897852,24.638672
16.530342,-0.483710,-0.164877,0.673258,0.096368,-6.033388,-0.301669,7.627926,-0.096844,-0.758792,0.040441,-10.722656,73.897852,24.638672
16.631633,-0.357843,-0.142811,0.568026,0.083983,-5.372589,0.177171,8.169016,0.056404,-1.368592,0.184111,-11.250000,69.488672,27.187500
16.733194,-0.492353,-0.109440,0.365631,0.105813,-3.605668,0.579397,8.681375,0.181982,-1.708080,0.083009,-10.722656,61.904883,33.134766
16.834250,-0.206456,-0.085030,0.157772,0.125733,-1.814805,1.810016,8.992621,0.242643,-1.531419,0.286276,-10.722656,61.904883,33.134766
16.935978,-0.514177,-0.066571,0.079001,0.160992,-0.976834,1.685518,10.184934,0.220294,-0.829031,0.156441,-16.523438,33.157031,41.121094
17.037682,-0.719971,-0.059073,0.035228,0.104584,-0.679953,0.914585,9.619902,-0.084074,-0.316075,0.079817,-16.875000,26.807813,44.859375
17.138643,-0.421638,-0.050922,-0.031167,0.112848,0.153229,1.201889,10.141838,-0.206460,-0.499121,0.037248,-16.523438,22.927734,44.179688
17.239969,-0.564836,-0.053888,-0.036011,0.085843,0.277727,0.876278,9.801862,-0.138349,-0.292662,-0.025541,-16.523438,22.927734,44.179688
17.341363,-0.431538,-0.054418,-0.082606,0.087141,0.909797,0.737414,9.821015,-0.136221,-0.036184,-0.041505,-14.941406,18.871289,44.009766
17.442411,-0.293869,-0.054788,-0.071482,0.041763,0.713472,0.416591,10.184934,-0.086202,0.008514,-0.040441,-14.941406,18.871289,44.009766
17.543847,-0.750491,-0.055402,-0.077124,0.049013,0.780510,0.670376,9.854534,-0.039376,-0.041505,-0.029798,-14.062500,15.873047,45.539062
17.645622,-0.621025,-0.052142,-0.127496,0.061783,1.201889,0.670376,9.552865,0.002128,-0.266056,0.098973,-12.832031,13.933008,44.349609
17.746771,-0.513524,-0.032881,-0.133249,0.092572,1.292869,0.967257,10.065224,0.002128,0.054275,0.081945,-12.832031,13.933008,44.349609
17.848531,-0.516074,-0.031588,-0.120312,0.056661,1.120486,0.723049,9.840169,-0.056404,0.035119,0.006385,-12.656250,10.934766,42.140625
17.950127,-0.676430,-0.031386,-0.121900,0.067257,1.187524,0.708684,9.854534,-0.019156,0.009578,-0.008514,-12.480469,12.874805,43.669922
18.051229,-0.188108,-0.032145,-0.110436,0.064081,1.086968,0.732626,10.036493,-0.018092,0.019156,0.002128,-12.480469,12.874805,43.669922
18.152634,-0.744749,-0.031545,-0.124328,0.071626,1.230620,0.761356,9.964667,0.006385,0.013835,-0.009578,-12.832031,11.816602,43.669922
18.254249,-0.699205,-0.033650,-0.110131,0.064455,1.168370,0.723049,9.773131,-0.008514,0.011706,0.000000,-12.480469,11.463867,43.330078
18.355349,-0.856915,-0.033018,-0.130117,0.075339,1.216254,0.766145,9.959879,-0.011706,0.023413,0.002128,-14.062500,12.345703,44.179688
18.457228,-0.408223,-0.033948,-0.119032,0.093353,1.134852,0.871489,9.945514,-0.018092,0.013835,-0.002128,-12.304688,11.287500,43.839844
18.558805,-0.650835,-0.036196,-0.099531,0.079945,1.086968,0.828394,9.859322,-0.010642,0.022349,-0.002128,-12.304688,11.287500,43.839844
18.660583,-0.462556,-0.036636,-0.097253,0.065228,1.048660,0.799663,9.931148,-0.002128,0.014899,-0.001064,-12.656250,12.698437,43.160156
18.761923,-0.659399,-0.035537,-0.110970,0.073580,1.082179,0.809240,9.844957,-0.009578,0.021284,-0.002128,-13.359375,12.345703,43.160156
18.863756,-0.622670,-0.036768,-0.094828,0.071565,1.000776,0.756568,9.849746,-0.005321,0.028734,0.003193,-13.359375,12.345703,43.160156
18.965747,-0.637637,-0.037046,-0.094641,0.082637,0.914585,0.861913,9.935937,-0.008514,0.030863,-0.019156,-12.832031,14.285742,42.650391
19.066689,-0.861430,-0.038301,-0.085348,0.073980,0.881066,0.775721,9.840169,-0.018092,0.012771,-0.007450,-12.656250,13.403906,44.179688
19.168238,-0.728708,-0.038230,-0.101950,0.064067,0.991199,0.679953,9.921572,-0.020220,0.015963,-0.007450,-12.656250,13.403906,44.179688
19.269767,-1.034012,-0.037937,-0.108563,0.096267,0.919373,0.847547,9.792285,-0.021284,0.007450,-0.003193,-12.128906,12.874805,45.029297
