Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz
2.079274,0.407715,2.279238,0.332185,-0.028150,1.968034,2.604891,9.437943,-0.017028,0.012771,-0.001064,-22.500000,-24.691406,37.382812
2.181188,0.255768,2.298833,0.327890,-0.026604,1.905785,2.552219,9.414001,-0.013835,0.010642,-0.002128,-23.906250,-26.102344,38.062500
2.283188,0.282235,2.289414,0.327303,-0.013367,1.987187,2.600103,9.533711,-0.018092,0.008514,-0.003193,-23.378906,-25.573242,37.552734
2.385168,0.159293,2.289688,0.321730,-0.014284,1.934515,2.547431,9.457097,-0.019156,0.015963,-0.001064,-23.378906,-25.573242,37.552734
2.487261,0.465227,2.289195,0.329451,-0.013524,2.039860,2.590526,9.648633,-0.015963,0.007450,-0.001064,-21.445312,-23.985937,38.062500
2.588913,0.106383,2.295330,0.339486,-0.026988,2.087744,2.624045,9.375694,-0.014899,0.013835,0.000000,-21.445312,-23.985937,38.062500
2.690580,0.254661,2.311110,0.334897,-0.024138,1.987187,2.643199,9.476250,-0.015963,0.012771,0.000000,-23.554688,-24.338672,36.363281
2.792117,-0.006361,2.317644,0.325619,-0.041648,1.939303,2.633622,9.514557,-0.020220,0.012771,-0.001064,-23.027344,-23.809570,37.892578
2.893689,0.405189,2.288725,0.337710,-0.023507,2.015918,2.614468,9.375694,-0.019156,0.013835,-0.001064,-22.500000,-25.396875,36.363281
2.995941,0.272578,2.312637,0.338048,-0.032649,2.059013,2.600103,9.385271,-0.019156,0.012771,-0.001064,-21.972656,-23.456836,36.873047
3.097747,0.039289,2.300045,0.329907,-0.040716,1.934515,2.633622,9.394847,-0.014899,0.009578,-0.001064,-22.148438,-23.985937,37.042969
3.199898,0.382630,2.279805,0.334340,-0.023443,1.991976,2.624045,9.524134,-0.018092,0.011706,-0.002128,-21.972656,-25.220508,38.232422
3.301767,0.235926,2.295467,0.326459,-0.034594,1.900996,2.489970,9.548076,-0.019156,0.013835,0.002128,-23.730469,-23.809570,38.912109
3.403640,0.483920,2.329037,0.318258,-0.045376,1.867477,2.557007,9.481039,-0.015963,0.008514,-0.002128,-23.730469,-23.809570,38.912109
3.505249,-0.003343,2.344950,0.332232,-0.050271,1.920150,2.600103,9.303868,-0.019156,0.012771,0.002128,-23.906250,-23.280469,38.062500
3.606859,0.435956,2.319883,0.316825,-0.038108,1.810016,2.552219,9.591172,-0.012771,-0.011706,-0.004257,-23.554688,-24.338672,37.382812
3.709134,0.282159,2.301720,0.323056,-0.011993,1.944092,2.504335,9.279926,-0.017028,0.014899,0.001064,-24.082031,-25.573242,37.212891
3.810219,0.214178,2.291734,0.330690,-0.009338,1.968034,2.537854,9.385271,-0.017028,0.008514,-0.001064,-21.621094,-23.456836,37.212891
3.911708,0.320406,2.309974,0.321500,-0.037412,1.944092,2.547431,9.380482,-0.015963,0.008514,0.001064,-23.027344,-24.515039,38.572266
4.013131,0.494572,2.316202,0.329638,-0.020280,2.015918,2.537854,9.442731,-0.020220,0.008514,-0.003193,-23.554688,-24.338672,36.363281
4.115006,0.472988,2.279770,0.336965,-0.022028,1.948880,2.528277,9.313444,-0.018092,0.012771,-0.001064,-22.148438,-25.396875,37.382812
4.216322,0.078666,2.276674,0.330755,-0.029050,1.881843,2.604891,9.327810,-0.015963,0.012771,0.001064,-22.148438,-25.396875,37.382812
4.318227,0.234077,2.268290,0.322098,-0.002849,1.958457,2.547431,9.548076,-0.017028,0.007450,0.000000,-21.621094,-24.867773,37.552734
4.419819,-0.242170,2.291226,0.329578,-0.028431,2.025495,2.662352,9.418789,-0.014899,0.008514,-0.002128,-24.433594,-24.515039,37.212891
4.521724,-0.159267,2.334103,0.367735,-0.046203,2.504335,3.303998,9.236830,-0.084074,0.496993,0.144734,-24.433594,-24.515039,37.212891
4.623009,0.504568,2.313256,0.302491,-0.052840,1.388637,2.513912,9.801862,0.010642,-0.204331,-0.041505,-23.378906,-23.809570,36.873047
4.724759,0.132428,2.308530,0.328941,-0.018313,1.920150,2.542642,9.481039,-0.014899,-0.003193,-0.002128,-23.554688,-24.338672,39.082031
4.826060,0.216328,2.309253,0.284624,-0.059560,1.364695,2.590526,9.691728,0.075560,0.063853,-0.017028,-23.554688,-24.338672,39.082031
4.928241,0.246463,2.298995,0.269048,-0.049553,1.436521,2.269703,9.447520,-0.047890,0.100037,0.008514,-22.324219,-23.104102,40.271484
5.029926,-0.037972,2.326294,0.224620,-0.073147,1.297657,2.250550,10.884041,-0.269249,0.617250,-0.323524,-22.675781,-18.871289,42.650391
5.131791,0.473986,2.364773,0.162624,-0.155922,1.517924,1.838747,10.735600,-0.460809,1.284519,-0.169212,-19.160156,-4.409180,40.271484
5.233912,0.489594,2.372035,0.063159,-0.248356,-1.115698,1.053449,8.518570,0.097909,0.527855,-0.327781,-15.996094,12.874805,39.251953
5.335663,0.347508,2.414129,0.022663,-0.352032,-1.972822,1.728614,9.797073,-0.771563,-0.475708,-0.085138,-15.996094,12.874805,39.251953
5.437366,0.608440,2.473565,0.043056,-0.230823,-0.038307,0.081403,8.662222,-1.097215,-0.024477,-0.230937,-10.546875,13.403906,37.722656
5.538907,0.422521,2.555772,0.104017,-0.207406,-0.134075,-0.215478,8.987833,-0.085138,-0.316075,-0.223487,-10.546875,13.403906,37.722656
5.641264,0.284434,2.670788,0.183265,-0.179719,0.201113,-0.095768,10.065224,-0.007450,-0.352258,0.030863,-1.582031,15.343945,36.193359
5.742311,0.321388,2.734375,0.105991,-0.115914,0.114922,-0.119710,10.199299,0.044697,0.035119,0.035119,-1.054688,9.876563,37.382812
5.843782,0.383534,2.855316,0.111094,-0.159659,0.086191,0.210690,9.610325,-0.086202,0.064918,0.028734,-1.757812,11.287500,36.023438
5.945057,0.554384,2.947925,0.078379,-0.116618,0.148441,-0.119710,10.285490,-0.078753,-0.039376,0.038312,-2.285156,8.994727,36.873047
6.046415,0.442462,3.060131,0.089022,-0.122010,0.483629,0.095768,10.146627,-0.092588,-0.125578,-0.027670,-2.636719,8.994727,36.873047
6.148436,0.144989,-3.086278,0.083860,-0.121571,0.421379,0.052672,10.299856,-0.023413,0.026606,-0.021284,-2.636719,8.994727,36.873047
6.249618,0.098667,-2.972338,0.068117,-0.079579,0.560243,-0.095768,9.730036,-0.041505,0.042569,-0.023413,-3.867188,7.054688,37.382812
6.351888,0.128431,-2.842139,0.055483,-0.127333,0.244209,0.196325,10.046070,0.022349,-0.112808,0.017028,-2.988281,9.700195,36.193359
6.453718,-0.083490,-2.690920,0.069449,-0.120814,0.670376,0.086191,9.734824,0.086202,-0.042569,-0.007450,-2.988281,9.700195,36.193359
6.555039,0.239154,-2.605088,0.028326,-0.069377,0.531513,0.229843,10.390835,0.073431,-0.017028,-0.040441,-4.042969,6.878320,37.892578
6.656652,-0.178682,-2.559355,0.026467,-0.066226,0.397437,0.239420,9.998186,0.002128,0.074496,-0.028734,-3.164062,6.349219,36.703125
6.758361,-0.060168,-2.492751,0.024636,-0.070668,0.392649,0.158017,9.864111,0.007450,0.042569,-0.020220,-3.164062,6.349219,36.703125
6.860006,-0.101701,-2.450778,0.030151,-0.076380,0.588974,0.258574,9.998186,-0.006385,0.027670,-0.005321,-3.164062,6.349219,36.703125
6.961765,0.025810,-2.420159,0.019165,-0.069422,0.488417,0.430956,9.892841,-0.001064,0.031927,-0.004257,-4.394531,7.583789,37.212891
7.063420,-0.106703,-2.336284,0.014566,-0.083961,0.617704,0.306458,9.921572,-0.026606,0.053211,0.004257,-3.164062,8.465625,37.382812
7.165460,-0.657680,-2.282032,0.003743,-0.074621,0.402226,0.292093,10.017340,-0.013835,0.036184,-0.018092,-2.812500,8.112891,36.363281
7.267050,0.174292,-2.231935,0.004993,-0.078042,0.440533,0.296881,10.113108,-0.039376,0.036184,-0.004257,-2.109375,8.112891,37.382812
7.368396,-0.594537,-2.201786,-0.006157,-0.051826,0.368707,0.411803,9.940725,-0.014899,0.053211,-0.019156,-3.339844,7.231055,36.533203
7.469586,-0.215866,-2.199130,0.000352,-0.057393,0.292093,0.244209,9.854534,0.017028,-0.030863,-0.034055,-3.164062,8.465625,38.742188
7.571189,-0.408283,-2.188944,-0.013858,-0.055642,0.339977,0.344765,9.907206,0.029798,-0.039376,-0.002128,-3.691406,8.641992,37.552734
7.673650,0.100640,-2.190325,-0.008458,-0.037227,0.359130,0.349553,10.237606,-0.009578,0.006385,-0.012771,-3.691406,8.641992,37.552734
7.774613,-0.055635,-2.192151,-0.006542,-0.066576,0.402226,0.282516,9.911995,-0.032991,0.009578,-0.015963,-3.691406,8.641992,37.552734
7.876163,-0.156010,-2.230128,0.047616,-0.056289,0.866701,0.138864,9.739612,-0.095780,-0.047890,0.037248,-4.394531,8.289258,37.892578
7.978382,-0.380500,-2.225149,0.039924,-0.030279,0.450110,-0.335188,10.831368,0.087266,-0.266056,-0.045762,-3.867188,7.407422,36.703125
8.080196,0.037004,-2.229995,0.036521,-0.048147,0.344765,-0.043096,8.767566,0.343744,0.336295,0.034055,-2.460938,6.349219,35.683594
8.182074,-0.094976,-2.221883,-0.044492,-0.019960,-0.062249,0.766145,9.816227,0.154313,0.088331,0.009578,-4.921875,6.349219,37.722656
8.283758,-0.541537,-2.247920,-0.057828,-0.018658,-0.411803,0.617704,10.386047,0.410791,0.144734,-0.324588,-4.746094,6.525586,39.591797
8.384670,0.229259,-2.311057,-0.096311,-0.057777,-0.067038,1.331176,9.859322,0.585323,0.103230,-0.200074,-4.746094,6.525586,39.591797
8.485825,-0.156547,-2.455907,-0.167979,-0.080337,-0.521936,2.020706,10.285490,0.638535,0.235194,-0.159634,-11.601562,11.287500,37.042969
8.588094,-0.172888,-2.604723,-0.167239,-0.149285,-0.325611,2.557007,9.519346,0.642791,0.152184,-0.104294,-17.402344,13.933008,35.173828
8.689699,-0.459222,-2.789570,-0.166842,-0.248297,-0.536301,3.347094,9.318233,0.561910,0.057468,-0.154313,-17.402344,13.933008,35.173828
8.791066,-0.234903,-2.914175,-0.156786,-0.371688,-0.617704,3.663129,8.916007,0.402277,0.116000,-0.229872,-27.070312,17.989453,26.507812
8.892610,-0.116800,-2.906961,-0.215149,-0.390132,-1.058237,3.969586,9.011775,0.278827,0.118129,-0.169212,-32.167969,21.340430,25.998047
8.994516,-0.254482,-2.896483,-0.258856,-0.387044,-1.422156,4.175488,9.083601,0.136221,0.244772,-0.120257,-32.695312,22.927734,24.128906
9.095647,-0.534360,-2.872748,-0.276356,-0.390877,-1.369483,4.414908,9.088390,0.195817,0.293726,-0.077688,-33.046875,23.985937,22.769531
9.197330,-0.169127,-2.878354,-0.316668,-0.418626,-1.685518,4.510676,8.628703,0.203267,0.166019,-0.077688,-33.046875,23.985937,22.769531
9.299479,-0.251020,-2.813036,-0.354231,-0.413712,-1.771709,4.702212,8.475474,0.104294,0.107487,-0.055340,-33.398438,25.749609,19.710938
9.401297,-0.120433,-2.798331,-0.400119,-0.397580,-2.025495,4.774038,8.307880,0.029798,-0.006385,-0.081945,-34.980469,27.689648,19.201172
9.502915,-0.124834,-2.751487,-0.373456,-0.361209,-1.661576,4.577714,8.743624,-0.046826,0.032991,-0.092588,-33.925781,26.984180,18.181641
9.604701,-0.021161,-2.727458,-0.401833,-0.353813,-2.035071,4.539406,8.671798,-0.101101,0.057468,-0.039376,-35.332031,28.747852,18.861328
9.706246,-0.537367,-2.710983,-0.410682,-0.344208,-2.054225,4.496311,8.628703,-0.111744,0.031927,-0.021284,-34.101562,28.924219,19.031250
9.808072,-0.069265,-2.693034,-0.399204,-0.342492,-2.006341,4.587290,8.695740,-0.051083,0.055340,-0.011706,-34.980469,29.806055,18.521484
9.910269,-0.313818,-2.697476,-0.410013,-0.339609,-1.977611,4.544195,8.599972,-0.020220,-0.008514,-0.010642,-34.980469,29.806055,18.521484
10.011451,-0.170340,-2.684493,-0.412745,-0.320030,-2.030283,4.405331,8.619126,-0.031927,-0.006385,-0.014899,-34.980469,29.806055,18.521484
10.113642,0.039439,-2.673830,-0.408057,-0.311872,-1.996764,4.410119,8.595184,-0.050019,0.021284,-0.008514,-34.277344,29.100586,17.501953
10.215536,-0.148705,-2.633930,-0.409833,-0.275787,-2.068590,4.280833,8.825027,-0.110679,-0.021284,0.008514,-32.871094,30.158789,19.880859
10.317096,-0.463834,-2.608929,-0.413607,-0.267470,-1.939303,4.022259,8.446743,-0.147927,-0.012771,0.035119,-32.167969,29.806055,19.880859
10.420262,0.008753,-2.632436,-0.387511,-0.236702,-2.063802,3.677494,8.667010,-0.640663,-0.036184,0.043633,-31.640625,26.807813,19.710938
10.522246,-0.247088,-2.540217,-0.324117,-0.136408,-1.810016,2.753332,8.920795,-0.857765,-0.005321,0.101101,-29.179688,27.160547,24.128906
10.623515,-0.076153,-2.519686,-0.270634,-0.130201,-1.369483,2.791639,9.868899,-0.368222,0.015963,0.220294,-24.785156,23.104102,28.376953
10.725145,-0.302765,-2.558689,-0.271366,-0.130891,-1.527501,2.782062,9.859322,-0.233065,-0.147927,0.311818,-23.378906,20.282227,32.115234
10.826281,-0.072454,-2.588168,-0.178402,-0.142602,-0.521936,2.212242,9.600749,-0.108551,-0.368222,0.461873,-20.390625,15.873047,35.003906
10.928062,-0.133000,-2.674099,-0.145922,-0.168872,-0.234632,2.327164,9.677363,-0.106422,-0.418240,0.477837,-20.390625,15.873047,35.003906
11.029662,-0.437284,-2.723683,-0.092986,-0.182113,0.172383,2.164358,10.395624,-0.008514,-0.029798,0.086202,-20.390625,15.873047,35.003906
11.131155,-0.623282,-2.838175,-0.057972,-0.121178,-0.071826,2.346318,9.701305,0.012771,0.004257,0.000000,-19.335938,5.996484,36.363281
11.232714,-0.116831,-3.021203,-0.041308,-0.174380,-0.191536,2.829946,9.595960,-0.008514,0.097909,-0.035119,-19.863281,5.467383,36.873047
11.335353,-0.287605,3.117506,0.025965,-0.226753,0.196325,2.427720,9.720459,-0.043633,0.048954,-0.039376,-20.390625,6.701953,36.363281
11.436895,-0.533932,3.044666,0.030988,-0.227773,0.110133,2.370260,9.653421,0.019156,-0.040441,-0.030863,-20.742188,5.643750,36.703125
11.538743,0.094864,3.005002,0.044190,-0.227153,0.138864,2.408567,9.844957,-0.060661,0.061725,-0.027670,-20.742188,5.643750,36.703125
11.639986,0.065661,2.982617,0.021615,-0.227764,-0.172383,2.614468,11.224017,-0.075560,0.092588,0.029798,-20.742188,5.643750,36.703125
11.741722,-0.431764,2.988968,0.002048,-0.238385,-0.239420,2.375048,9.983821,-0.063853,0.276698,-0.130900,-20.917969,6.172852,37.552734
11.843761,0.306069,3.102167,-0.069327,-0.266427,-0.794875,2.355894,9.528923,-0.119193,0.203267,-0.087266,-22.851562,9.876563,35.003906
11.945834,0.437740,-3.122534,-0.147391,-0.213128,-1.364695,2.006341,9.552865,-0.174533,0.151120,-0.094716,-22.851562,9.876563,35.003906
12.047713,0.053605,-3.008888,-0.108857,-0.247044,-0.550666,1.580173,9.165004,-0.293726,-0.053211,0.003193,-17.929688,16.931250,36.023438
12.149354,0.337570,-2.866166,-0.114121,-0.216396,-0.646434,1.891419,9.667786,-0.058532,-0.045762,-0.010642,-15.468750,15.873047,38.402344
12.250746,0.198508,-2.739404,-0.148835,-0.160551,-0.938527,1.695095,9.974244,-0.068110,-0.034055,-0.001064,-15.468750,15.873047,38.402344
12.352071,0.006351,-2.628128,-0.150972,-0.134674,-0.881066,1.565808,9.811438,-0.170276,-0.112808,0.014899,-14.238281,16.402148,38.912109
12.453403,0.391695,-2.532551,-0.184146,-0.100516,-1.072602,1.556231,9.509769,-0.098973,-0.094716,0.034055,-14.238281,16.402148,38.912109
12.556304,0.316107,-2.549099,-0.152524,-0.064537,-0.823605,1.465251,9.974244,-0.058532,0.166019,-0.042569,-15.820312,14.109375,38.742188
12.657818,0.363578,-2.437554,-0.180073,-0.067002,-1.130063,1.455675,9.945514,-0.038312,0.093652,-0.025541,-13.886719,17.107617,38.572266
12.761878,0.288948,-2.381539,-0.093825,-0.080042,0.028730,1.369483,10.429142,-0.501250,-0.545947,0.038312,-15.117188,18.342187,38.742188
12.861743,0.083277,-2.353181,-0.095850,-0.066432,-0.244209,1.053449,9.916783,-0.089395,-0.007450,-0.004257,-11.953125,15.520312,38.402344
12.963168,0.264095,-2.318206,-0.110605,-0.025557,-0.665588,0.833182,9.725247,-0.077688,0.180918,-0.008514,-10.546875,14.814844,40.441406
13.065474,0.278478,-2.263074,-0.101996,-0.028330,-0.373495,0.814029,9.792285,0.025541,-0.005321,0.025541,-10.546875,14.814844,40.441406
13.167323,0.052765,-2.245248,-0.113639,-0.042515,-0.483629,0.948104,9.610325,0.172404,-0.027670,0.133028,-10.371094,15.343945,39.931641
13.268810,0.209881,-2.248210,-0.115294,0.000215,-0.560243,0.785298,10.055647,0.105358,-0.130900,0.085138,-10.546875,12.698437,39.761719
13.371249,0.319365,-2.305605,-0.109390,-0.035251,-0.043096,1.355118,9.782708,0.112808,0.025541,0.119193,-12.480469,12.169336,38.572266
13.472598,0.465946,-2.413553,-0.113110,-0.054056,-0.234632,1.431733,9.715670,0.236258,-0.063853,0.133028,-11.601562,10.229297,39.082031
13.574320,0.643047,-2.479384,-0.129788,-0.081246,-0.378284,1.915361,9.342175,0.085138,-0.277763,0.141542,-11.601562,10.229297,39.082031
13.676233,0.402425,-2.575553,-0.034876,-0.032559,0.114922,1.838747,10.079589,0.060661,-0.193689,0.146863,-13.183594,2.292773,37.892578
13.779005,0.256220,-2.730840,-0.006368,-0.025193,0.622492,2.116474,9.447520,0.228808,-0.425690,-0.041505,-15.644531,-1.234570,35.513672
13.881212,-0.131465,-2.900643,0.072103,-0.028147,0.976834,2.159570,9.500192,0.295854,-0.443782,0.050019,-16.347656,-5.114648,34.833984
13.983530,-0.067085,-3.078102,0.130151,-0.010419,1.244985,2.662352,10.247183,-0.017028,0.096844,-0.013835,-19.863281,-10.052930,35.173828
14.085837,0.426651,3.024770,0.158117,-0.029926,1.120486,2.240973,9.725247,0.030863,-0.055340,-0.018092,-20.214844,-10.405664,32.794922
14.186878,0.344103,2.846046,0.183902,-0.062755,1.244985,2.801216,9.543288,-0.010642,0.014899,-0.044697,-21.269531,-10.758398,33.474609
14.289234,-0.037878,2.678084,0.223047,-0.086446,1.345541,2.557007,9.974244,-0.004257,0.001064,-0.011706,-21.796875,-11.992969,34.324219
14.391638,0.240420,2.531322,0.254359,-0.133041,1.187524,2.695871,9.552865,0.001064,0.041505,-0.003193,-21.796875,-11.992969,34.324219
14.494333,0.272332,2.517762,0.247978,-0.135942,1.254562,2.437297,9.471462,0.019156,0.036184,-0.032991,-21.445312,-11.640234,32.964844
14.597935,0.494501,2.479402,0.269378,-0.112503,1.288080,2.480393,9.495404,-0.021284,0.020220,0.025541,-21.796875,-13.051172,33.984375
14.698429,0.258388,2.506455,0.267498,-0.128899,1.211466,3.007117,9.528923,-0.026606,-0.018092,0.004257,-21.445312,-11.640234,33.984375
14.800226,0.028419,2.471174,0.264360,-0.103972,1.460463,2.370260,9.658209,-0.012771,-0.010642,-0.001064,-20.566406,-13.227539,33.474609
14.903473,0.515843,2.506937,0.251314,-0.141149,1.201889,2.614468,9.677363,-0.023413,0.008514,0.013835,-24.082031,-13.227539,33.134766
15.006330,0.344656,2.493846,0.256455,-0.107313,1.268927,2.442086,9.485827,-0.014899,0.012771,0.003193,-21.445312,-14.109375,33.304688
15.106109,0.314114,2.451935,0.249367,-0.106648,1.264138,2.365471,9.629479,-0.015963,0.005321,-0.006385,-21.445312,-14.109375,33.304688
15.208818,0.312405,2.458650,0.262933,-0.109831,1.302446,2.499547,9.591172,-0.014899,0.006385,0.003193,-21.445312,-14.109375,33.304688
15.309482,-0.387154,2.502325,0.257442,-0.123191,1.312023,2.466028,9.634267,-0.008514,0.007450,-0.009578,-22.148438,-12.698437,33.644531
15.411512,0.537987,2.470199,0.261594,-0.110712,1.312023,2.528277,9.672575,-0.021284,0.003193,-0.002128,-22.148438,-13.756641,33.644531
15.514228,0.189543,2.495979,0.266103,-0.110697,1.417367,2.470816,9.586383,-0.018092,0.007450,0.000000,-22.500000,-13.051172,32.964844
15.614879,0.241523,2.486420,0.271303,-0.115540,1.364695,2.542642,9.619902,-0.012771,0.010642,-0.001064,-21.972656,-13.580273,32.794922
15.717170,0.258516,2.488726,0.265608,-0.106971,1.340753,2.499547,9.653421,-0.019156,0.008514,0.003193,-21.796875,-12.698437,33.984375
15.818964,0.111221,2.481355,0.260794,-0.112184,1.292869,2.418144,9.591172,-0.017028,0.005321,-0.002128,-21.621094,-12.874805,33.814453
15.921249,0.220303,2.487822,0.269770,-0.116465,1.340753,2.518700,9.533711,-0.021284,0.007450,-0.004257,-21.621094,-12.874805,33.814453
16.023034,0.400256,2.464178,0.273432,-0.092086,1.417367,2.408567,9.466673,-0.015963,0.006385,-0.002128,-21.621094,-13.933008,33.814453
16.125679,-0.439596,2.466595,0.272595,-0.101241,1.417367,2.518700,9.576807,-0.025541,0.008514,-0.003193,-23.378906,-14.991211,33.474609
16.227113,0.372667,2.466748,0.262059,-0.102880,1.355118,2.413355,9.610325,-0.010642,0.010642,-0.001064,-22.324219,-14.285742,32.455078
16.328875,-0.120873,2.448066,0.272756,-0.098958,1.359907,2.552219,9.581595,-0.023413,0.008514,0.001064,-21.972656,-14.638477,32.115234
16.430618,0.105398,2.457483,0.255381,-0.111413,1.340753,2.470816,9.591172,-0.014899,0.014899,-0.004257,-21.972656,-14.638477,32.115234
16.532854,0.310513,2.440226,0.285236,-0.099018,1.422156,2.499547,9.691728,-0.015963,0.010642,0.000000,-21.796875,-15.167578,31.605469
16.634164,0.579813,2.449967,0.261468,-0.110193,1.359907,2.528277,9.634267,-0.012771,0.011706,-0.002128,-22.324219,-13.933008,34.154297
16.737189,0.259495,2.461550,0.263079,-0.105384,1.350330,2.533065,9.490615,-0.013835,0.010642,-0.001064,-22.324219,-13.933008,34.154297
16.838852,0.211030,2.463328,0.271841,-0.112431,1.379060,2.485181,9.495404,-0.020220,0.009578,-0.001064,-22.148438,-14.462109,32.964844
16.940602,0.106021,2.470990,0.254481,-0.107884,1.359907,2.456451,9.576807,-0.014899,0.007450,-0.001064,-21.621094,-13.580273,34.494141
17.042433,0.080294,2.469447,0.258073,-0.105841,1.312023,2.499547,9.658209,-0.020220,0.005321,0.004257,-24.082031,-15.343945,33.814453
17.144166,0.015890,2.488837,0.268314,-0.121402,1.383849,2.533065,9.581595,-0.020220,0.009578,-0.002128,-20.566406,-12.169336,33.134766
17.245901,0.041147,2.452942,0.263955,-0.095766,1.350330,2.456451,9.605537,-0.021284,0.013835,0.000000,-22.148438,-14.814844,33.644531
17.347842,0.084801,2.445822,0.264181,-0.101654,1.302446,2.442086,9.514557,-0.014899,0.009578,-0.004257,-22.148438,-14.814844,33.644531
17.449839,-0.407377,2.446647,0.258157,-0.098289,1.283292,2.470816,9.624691,-0.015963,0.012771,0.001064,-22.148438,-14.814844,33.644531
17.551114,0.267762,2.467865,0.272663,-0.106040,1.321599,2.489970,9.504981,-0.015963,0.010642,-0.002128,-22.148438,-14.109375,32.285156
17.652938,0.386411,2.469456,0.269455,-0.098183,1.403002,2.475605,9.457097,-0.012771,0.011706,-0.003193,-21.796875,-13.756641,32.285156
17.754467,-0.063090,2.461371,0.266276,-0.100386,1.388637,2.470816,9.648633,-0.020220,0.012771,0.000000,-22.324219,-14.638477,32.115234
17.856541,0.301984,2.471305,0.272081,-0.115073,1.393425,2.528277,9.490615,-0.014899,0.009578,-0.002128,-21.445312,-13.756641,31.945312
17.958321,0.302490,2.481562,0.272249,-0.105211,1.340753,2.513912,9.581595,-0.017028,0.009578,-0.001064,-21.445312,-12.698437,32.625000
18.063146,0.167694,2.468877,0.262952,-0.113707,1.345541,2.504335,9.696517,-0.013835,0.014899,-0.002128,-21.972656,-14.285742,34.154297
18.163918,0.060771,2.467649,0.267445,-0.114279,1.350330,2.557007,9.672575,-0.014899,0.012771,-0.001064,-23.554688,-14.462109,33.984375
18.265534,0.108533,2.473051,0.258474,-0.106419,1.331176,2.557007,9.758766,-0.021284,0.011706,-0.003193,-23.554688,-14.462109,33.984375
18.367809,0.062152,2.449642,0.274570,-0.109059,1.393425,2.557007,9.572018,-0.020220,0.014899,0.001064,-22.324219,-15.343945,33.474609
18.471024,-0.231591,2.439472,0.258435,-0.103143,1.244985,2.427720,9.725247,-0.018092,0.008514,-0.002128,-22.324219,-15.343945,33.474609
18.572355,-0.175511,2.476726,0.268188,-0.123293,1.364695,2.518700,9.605537,-0.015963,0.011706,-0.002128,-21.972656,-13.933008,32.455078
18.674277,-0.023292,2.498162,0.252064,-0.113509,1.307234,2.504335,9.634267,-0.011706,0.013835,-0.002128,-22.675781,-12.874805,33.134766
18.782233,0.121910,2.475467,0.265037,-0.098448,1.426944,2.456451,9.715670,-0.015963,0.011706,0.001064,-22.675781,-14.285742,33.474609
18.884553,0.208929,2.471317,0.263203,-0.118518,1.383849,2.475605,9.586383,-0.019156,0.012771,-0.001064,-20.742188,-13.051172,33.984375
18.984484,-0.049795,2.462976,0.265205,-0.101197,1.355118,2.470816,9.605537,-0.014899,0.010642,-0.005321,-20.742188,-13.051172,33.984375
19.084741,-0.283992,2.458973,0.269020,-0.101825,1.364695,2.523489,9.610325,-0.011706,0.012771,-0.002128,-20.742188,-13.051172,33.984375
19.187679,-0.262152,2.427200,0.272888,-0.102621,1.388637,2.561796,9.591172,-0.018092,0.013835,0.000000,-20.917969,-14.991211,32.794922
19.288681,0.151867,2.430906,0.266038,-0.091112,1.345541,2.446874,9.595960,-0.018092,0.009578,0.001064,-20.390625,-14.109375,34.664062
