Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz
5.846233,0.314443,-1.647316,0.053728,0.019946,-0.181959,-0.531513,10.036493,0.025541,-0.040441,-0.011706,-2.285156,17.813086,35.173828
5.947388,0.171346,-1.658286,0.049935,0.011442,-0.134075,-0.507571,9.931148,0.001064,-0.007450,-0.020220,-2.285156,17.813086,35.173828
6.049342,-0.322175,-1.661556,0.059591,0.012409,-0.105345,-0.521936,9.873688,0.024477,-0.031927,-0.002128,-2.285156,17.460352,35.853516
6.151206,-0.255873,-1.674245,0.061195,0.012104,-0.043096,-0.555455,10.242395,0.027670,-0.048954,0.007450,-2.460938,17.283984,36.363281
6.252767,-0.205746,-1.727951,0.035183,0.026774,0.043096,-0.354342,10.156203,-0.013835,0.029798,-0.007450,-4.042969,15.343945,36.533203
6.354717,-0.054141,-1.775929,0.053746,0.017126,-0.052672,-0.780510,9.979033,-0.133028,-0.015963,-0.051083,-3.691406,15.343945,37.552734
6.456866,-0.188674,-1.768183,0.044415,0.020483,0.019154,-0.430956,9.964667,-0.141542,0.063853,0.128771,-3.691406,15.343945,37.552734
6.559022,-0.208505,-1.725656,0.088004,0.023789,-0.392649,-0.909797,10.587160,-0.625764,0.259671,0.174533,1.054688,17.989453,37.042969
6.660230,-0.119515,-1.603348,0.207441,0.042833,-1.340753,-2.169147,11.439496,-1.295161,0.169212,0.161762,1.054688,17.989453,37.042969
6.762610,-0.193179,-1.479209,0.366433,-0.033110,-0.569820,-3.203442,9.935937,-1.554832,0.179854,0.038312,9.492188,20.458594,37.382812
6.865349,-0.189846,-1.356696,0.506371,-0.091991,-0.426168,-4.089296,7.498640,-1.236629,0.672590,-0.060661,21.796875,25.396875,35.003906
6.966888,-0.378214,-1.231742,0.647465,-0.119587,-1.886631,-5.951985,7.723695,-1.215344,0.769434,0.078753,31.289062,31.746094,30.585938
7.068506,-0.356275,-1.065637,0.765389,-0.187394,-2.533065,-6.852205,5.923255,-0.690682,0.111744,-0.472516,40.605469,42.857227,24.978516
7.170596,-0.098252,-0.838515,0.843242,-0.346231,-1.853112,-7.307103,4.611232,-0.071303,-0.229872,-0.221359,43.945312,42.680859,20.050781
7.271974,-0.230163,-0.703923,0.735129,-0.426523,-1.632846,-6.804321,7.374141,0.136221,-0.175597,-0.112808,42.187500,41.269922,21.070312
7.373589,-0.320943,-0.601962,0.648418,-0.469747,-1.891419,-7.029376,7.244854,0.178790,-0.015963,-0.042569,43.769531,40.035352,21.919922
7.475308,-0.389597,-0.612500,0.590271,-0.498149,-1.096544,-6.607997,7.086837,0.640663,-0.050019,-0.022349,43.769531,40.035352,21.919922
7.577139,0.354903,-0.678575,0.470617,-0.433368,-0.641646,-5.085284,5.937620,2.645661,-0.516149,-0.208588,43.769531,40.035352,21.919922
7.678803,-0.334204,-0.831011,0.348001,-0.190090,-0.828394,-3.136404,9.021352,2.014577,-0.360772,0.351194,29.355469,35.097070,27.697266
7.780565,-0.264040,-0.946673,0.170150,0.016256,-0.900220,-1.312023,11.209652,0.830095,-0.195817,0.390570,14.414062,26.807813,34.324219
7.882481,-0.003417,-1.078558,0.118222,0.139978,-1.417367,-0.670376,10.663774,0.288405,0.407598,-0.073431,3.339844,20.282227,36.193359
7.985116,-0.173506,-1.201413,0.023495,0.130270,-0.478840,0.201113,9.581595,0.143670,-0.234129,0.055340,-0.878906,21.340430,38.572266
8.087021,0.056735,-1.333801,0.051316,0.116193,-0.603339,-0.330400,10.419566,-0.020220,0.074496,-0.020220,-4.042969,20.634961,38.572266
8.188981,0.032789,-1.465045,0.036692,0.118310,-0.847547,-0.335188,9.792285,-0.014899,0.073431,-0.071303,-4.042969,20.634961,38.572266
8.291393,-0.347432,-1.534141,0.029236,0.087091,-0.742203,-0.292093,9.653421,0.037248,0.036184,0.008514,-2.988281,19.929492,37.892578
8.392588,-0.227503,-1.545453,0.036190,0.086693,-0.914585,-0.344765,9.744401,0.035119,-0.022349,0.034055,-2.988281,19.929492,37.892578
8.494219,-0.091695,-1.531437,0.018136,0.096556,-0.900220,-0.143652,10.046070,-0.062789,0.036184,0.005321,-2.636719,22.045898,39.591797
8.596151,-0.297590,-1.522634,0.029561,0.083012,-0.909797,-0.244209,9.840169,-0.022349,0.044697,0.005321,-2.460938,21.516797,38.402344
8.697605,-0.188643,-1.522981,0.029005,0.090609,-1.000776,-0.225055,9.787496,0.039376,-0.014899,0.014899,-2.460938,21.516797,38.402344
8.800030,-0.305760,-1.563134,0.035523,0.097482,-0.981623,-0.301669,10.165780,0.010642,0.022349,0.014899,-3.691406,19.929492,38.572266
8.901871,-0.211115,-1.555340,0.016587,0.100238,-1.058237,-0.138864,10.026917,-0.054275,0.063853,0.011706,-2.988281,20.634961,39.591797
9.004315,-0.124212,-1.553200,0.020905,0.103402,-0.876278,-0.253785,9.830592,-0.034055,0.009578,-0.011706,-3.691406,22.398633,39.591797
9.107506,-0.381875,-1.558370,0.007852,0.101339,-1.048660,-0.143652,10.022128,-0.028734,0.029798,-0.008514,-3.339844,22.751367,39.251953
9.210416,-0.524689,-1.540894,0.026269,0.084060,-0.837971,-0.229843,9.868899,-0.020220,-0.001064,0.011706,-3.164062,22.927734,39.421875
9.312313,0.060337,-1.522405,0.008479,0.074650,-0.818817,-0.158017,10.031705,-0.028734,0.002128,0.014899,-2.109375,22.222266,39.421875
9.414453,-0.050630,-1.520173,0.029709,0.103173,-0.972046,-0.244209,10.070012,-0.005321,-0.158569,-0.014899,-2.988281,22.751367,39.591797
9.516298,-0.199429,-1.520565,0.084109,0.102047,-1.067814,-0.804452,10.342951,-0.438460,-0.308625,0.260735,-2.988281,22.751367,39.591797
9.620113,-0.252044,-1.547031,0.134701,0.073174,-0.541090,-1.594538,10.299856,-0.982279,0.084074,-0.032991,-2.988281,22.751367,39.591797
9.721119,-0.298558,-1.454393,0.291275,-0.007034,-0.852336,-2.604891,9.490615,-1.318574,0.244772,0.098973,8.261719,21.340430,39.251953
9.822568,-0.298808,-1.309788,0.406068,-0.109134,-0.976834,-4.132392,9.562441,-1.271748,0.372478,0.005321,20.039062,26.102344,35.683594
9.924385,-0.097840,-1.160628,0.500848,-0.199354,-0.124498,-4.730942,9.404424,-0.958866,0.556589,0.068110,20.039062,26.102344,35.683594
10.027853,-0.549643,-1.014993,0.609349,-0.236042,-0.928950,-5.085284,7.517793,-0.713030,0.267120,-0.135156,37.968750,35.626172,29.226562
10.128481,-0.075664,-0.844730,0.646454,-0.341928,-1.096544,-6.382942,7.182605,-0.245836,0.285212,-0.028734,39.550781,37.213477,27.017578
10.230694,-0.102813,-0.630155,0.697030,-0.499258,-1.417367,-6.895301,6.344634,-0.031927,-0.005321,0.065982,40.957031,39.329883,24.978516
10.332590,-0.147203,-0.670390,0.585534,-0.440936,-1.216254,-6.200982,7.522582,0.139413,-0.028734,0.028734,40.781250,39.153516,24.468750
10.435661,-0.050608,-0.668359,0.602342,-0.447018,-1.182736,-5.971139,6.651092,0.724737,-0.043633,0.022349,40.605469,38.624414,24.638672
10.536151,-0.085493,-0.745020,0.549902,-0.344665,-1.091756,-4.367024,6.622362,1.330280,-0.192625,0.176661,33.398438,37.389844,27.187500
10.637926,-0.465802,-0.866538,0.361022,-0.117037,-1.632846,-2.580949,10.146627,1.602722,-0.252221,0.259671,22.675781,31.569727,34.154297
10.740294,-0.292847,-0.943890,0.090783,-0.007400,-0.239420,-0.885855,11.937489,1.294097,-0.993985,0.177725,22.675781,31.569727,34.154297
10.842924,-0.222682,-1.017002,-0.028280,0.085549,-3.557784,6.162675,14.331691,0.756663,0.373543,0.420369,7.207031,21.693164,38.912109
10.944254,-0.194840,-1.008480,-0.063518,0.238543,-1.781286,2.173935,8.820239,-0.100037,-0.030863,0.008514,-1.933594,16.402148,42.650391
11.046717,-0.366180,-1.101684,-0.037141,0.230066,-1.053449,1.369483,9.605537,0.015963,-0.158569,-0.108551,-7.207031,18.165820,43.669922
11.148752,-0.415566,-1.202546,-0.022099,0.151651,-1.058237,0.608127,9.557653,-0.345873,-0.567232,-0.070239,-7.734375,17.636719,43.500000
11.251844,0.022122,-1.297658,-0.043554,0.156202,-0.459687,0.881066,8.202535,0.150056,-0.050019,0.432075,-6.679688,15.520312,40.781250
11.353625,-0.416767,-1.328018,-0.095097,0.183071,0.756568,1.551443,9.351752,0.274570,-0.529984,0.277763,-10.898438,11.287500,41.800781
11.456075,-0.332882,-1.386849,-0.100531,0.152714,0.148441,2.140416,10.137050,0.159634,-0.295854,0.091523,-12.480469,3.350977,43.330078
11.558574,-0.290577,-1.464276,-0.074175,0.133855,0.445322,2.346318,9.710882,0.227744,-0.209652,-0.032991,-12.480469,3.350977,43.330078
11.660387,-0.480172,-1.583357,0.038866,0.143306,0.814029,1.187524,11.367669,-0.041505,-0.114936,-0.192625,-15.644531,-1.234570,42.310547
11.762773,-0.125406,-1.718208,0.054895,0.181852,-0.967257,2.303222,8.159439,0.113872,-0.114936,0.211781,-20.039062,-4.232812,42.480469
11.864108,-0.243557,-1.813261,-0.001308,0.159293,-0.497994,2.509123,10.965444,0.075560,-0.228808,-0.007450,-17.226562,-2.469141,41.460938
11.965368,-0.387752,-1.977481,0.038007,0.150672,1.019930,2.039860,9.749189,0.003193,-0.015963,-0.021284,-20.214844,-4.761914,40.611328
12.067348,-0.022350,-2.158058,0.050374,0.126990,1.082179,2.178724,9.265560,0.015963,0.081945,0.106422,-20.039062,-7.054688,41.460938
12.169602,-0.245546,-2.331335,0.051337,0.120851,0.339977,2.403778,10.213664,0.110679,-0.044697,0.143670,-20.390625,-9.523828,40.781250
12.271138,-0.223117,-2.499758,0.061517,0.094724,0.718260,2.533065,9.706094,0.153248,-0.208588,0.102166,-21.269531,-9.347461,39.931641
12.373451,-0.159233,-2.678809,0.065051,0.068292,1.484405,2.901772,10.060435,0.077688,-0.209652,0.043633,-21.093750,-11.992969,39.082031
12.475562,-0.525424,-2.855708,0.100395,0.057609,1.661576,2.734178,10.472238,0.022349,-0.093652,0.005321,-21.093750,-11.992969,39.082031
12.577835,-0.020363,-3.031691,0.138620,0.012718,1.216254,2.489970,9.251195,0.119193,-0.148991,0.037248,-21.093750,-11.992969,39.082031
12.679388,-0.473908,3.081550,0.170623,0.003085,1.316811,2.552219,9.481039,-0.039376,0.034055,-0.004257,-24.433594,-17.107617,36.873047
12.781696,0.070355,2.898158,0.184222,-0.003630,0.632069,2.920926,9.260772,0.055340,-0.134092,-0.189432,-25.312500,-19.400391,36.023438
12.884889,-0.278549,2.731572,0.239135,-0.021938,2.557007,2.619257,9.739612,-0.030863,0.136221,-0.042569,-25.312500,-19.400391,36.023438
12.985876,-0.005295,2.578413,0.265751,-0.081849,1.455675,2.801216,9.500192,0.021284,0.010642,-0.015963,-25.488281,-17.460352,37.552734
13.087567,-0.021865,2.461425,0.295734,-0.101917,1.565808,2.676717,9.552865,-0.022349,-0.017028,-0.013835,-27.597656,-18.165820,37.552734
13.189552,-0.176567,2.419421,0.295218,-0.113531,1.379060,2.829946,9.543288,-0.017028,0.017028,-0.013835,-25.488281,-17.813086,38.572266
13.291935,-0.345056,2.446058,0.251648,-0.143517,0.976834,2.662352,9.763554,-0.004257,0.005321,-0.047890,-26.718750,-16.578516,39.082031
13.393794,-0.195141,2.467381,0.291730,-0.128390,1.364695,2.834735,9.485827,-0.010642,-0.001064,0.019156,-26.367188,-16.578516,40.781250
13.495909,-0.007129,2.455800,0.270180,-0.125728,1.331176,2.638410,9.653421,-0.054275,0.039376,0.001064,-26.367188,-16.578516,40.781250
13.596703,-0.020091,2.465336,0.296939,-0.141345,1.345541,2.925714,9.404424,0.002128,0.000000,-0.018092,-27.070312,-17.283984,38.062500
13.699094,-0.394193,2.463045,0.289253,-0.119172,1.350330,2.748544,9.428366,0.018092,0.008514,-0.014899,-28.300781,-17.813086,38.572266
13.800469,0.060409,2.484444,0.274773,-0.107093,1.695095,2.379836,9.610325,0.004257,0.201138,0.107487,-28.300781,-16.402148,40.951172
13.902279,-0.302945,2.465965,0.264880,-0.117594,2.351106,4.065354,10.299856,-0.037248,-0.005321,0.131964,-25.488281,-17.107617,38.232422
14.004014,-0.334140,2.452541,0.213429,-0.118946,0.857124,2.303222,9.749189,-0.308625,0.451231,0.145799,-21.621094,-12.874805,39.931641
14.105248,-0.357342,2.442766,0.155490,-0.142025,1.786074,2.446874,9.816227,-0.348001,0.473580,-0.062789,-19.160156,-5.114648,41.630859
14.206684,-0.186274,2.535345,0.140878,-0.170636,0.306458,2.188300,9.753978,0.028734,0.273506,-0.018092,-19.160156,-5.114648,41.630859
14.309113,0.047603,2.521714,0.035082,-0.171497,-0.272939,2.169147,11.362881,-0.630021,0.713030,-0.077688,-15.996094,-2.292773,39.931641
14.410636,-0.054518,2.571638,-0.012173,-0.263842,-1.058237,2.049437,10.022128,-0.018092,0.533176,-0.079817,-14.941406,4.056445,39.591797
14.513283,-0.240190,2.590571,0.022494,-0.324670,-1.632846,1.053449,8.805874,0.047890,-0.100037,-0.259671,-10.898438,15.520312,38.742188
14.615205,-0.146250,2.663907,-0.038005,-0.348720,-2.092532,0.909797,10.132261,-0.037248,0.011706,-0.134092,-14.238281,16.754883,37.552734
14.716963,0.055741,2.795928,-0.002981,-0.365020,-1.221043,1.513135,9.710882,-0.037248,0.157505,0.035119,-14.062500,18.694922,37.042969
14.818558,-0.051953,2.888660,-0.106020,-0.362306,-2.643199,1.470040,10.366893,-0.189432,0.036184,0.058532,-14.062500,18.694922,37.042969
14.921063,-0.036559,2.988253,-0.107429,-0.358454,-2.461239,2.173935,9.787496,-0.078753,-0.040441,0.087266,-13.359375,18.342187,35.683594
15.022996,0.030677,3.058860,-0.107846,-0.280285,-1.412579,1.096544,10.314221,-0.013835,-0.017028,-0.013835,-13.359375,15.520312,37.382812
15.124823,-0.435505,3.088272,-0.157788,-0.341541,-3.505111,3.706224,6.986280,0.007450,-0.104294,0.112808,-13.359375,15.520312,37.382812
15.227100,0.031675,3.114195,-0.070554,-0.302355,-0.746991,1.958457,9.255984,-0.106422,-0.551268,0.271377,-13.359375,15.520312,37.382812
15.328201,-0.305825,3.128073,-0.080601,-0.220860,-1.359907,2.226608,12.220005,0.307561,-0.300111,0.072367,-16.523438,10.229297,38.062500
15.430040,0.070418,3.074815,-0.037904,-0.213644,-0.914585,2.710236,10.697293,-0.014899,0.028734,-0.100037,-18.984375,5.996484,38.062500
15.531587,0.047341,3.077243,-0.006150,-0.189869,-0.196325,2.485181,10.132261,0.026606,-0.006385,0.043633,-18.808594,5.467383,37.892578
15.632803,-0.206090,3.066210,-0.070094,-0.215175,-0.134075,1.848324,8.877700,0.023413,0.104294,-0.100037,-18.984375,8.465625,40.101562
15.733492,0.062160,3.054806,-0.115149,-0.258661,-0.723049,1.240196,11.611878,0.001064,0.094716,-0.201138,-21.269531,11.816602,36.533203
15.834171,0.146161,3.083330,-0.120124,-0.261266,-0.761356,1.891419,10.907983,0.393763,-0.293726,-0.067046,-21.269531,11.816602,36.533203
15.935975,-0.075305,3.088928,-0.115212,-0.296820,-1.570596,2.743755,6.880936,0.201138,-0.291597,-0.036184,-20.390625,10.229297,36.703125
16.037744,0.152948,3.111202,-0.086576,-0.192181,-1.307234,1.264138,9.682152,-0.104294,0.210716,-0.030863,-20.742188,8.112891,37.042969
16.139207,-0.118047,3.119788,-0.113178,-0.220129,-3.332729,3.591302,9.830592,-0.210716,0.539562,-0.052147,-18.457031,12.874805,37.552734
16.241442,0.183262,-3.089096,-0.178127,-0.226017,-1.781286,2.015918,10.366893,-0.329910,0.655562,0.001064,-18.457031,12.874805,37.552734
16.343389,-0.209855,-2.972785,-0.200916,-0.238569,-2.044648,1.450886,9.083601,-0.127707,0.405469,-0.073431,-17.402344,20.634961,37.892578
16.445067,0.147174,-2.900695,-0.250245,-0.312378,-1.891419,1.824382,9.821015,0.075560,0.454424,-0.267120,-12.832031,25.220508,34.154297
16.547573,-0.070937,-2.768540,-0.352021,-0.219460,-4.821922,1.757344,7.805097,0.015963,0.674718,0.095780,-14.414062,28.924219,31.945312
16.649222,-0.109342,-2.638624,-0.371490,-0.193521,-3.356671,1.728614,9.112332,0.097909,-0.317139,0.028734,-14.414062,28.924219,31.945312
16.751335,0.359898,-2.530421,-0.290986,-0.139008,-2.992752,0.421379,10.687716,0.159634,-0.117065,-0.128771,-12.304688,33.157031,32.285156
16.852278,-0.061066,-2.419784,-0.264546,-0.087133,-3.088520,-1.283292,8.336610,0.627892,0.253285,-0.038312,-10.371094,29.100586,34.154297
16.953422,0.092163,-2.290382,-0.279882,-0.049131,-3.284845,0.550666,10.012551,-0.280955,0.166019,0.078753,-8.964844,34.038867,32.115234
17.054575,0.109115,-2.171041,-0.272420,0.008019,-4.036624,0.493206,9.447520,0.241579,0.217102,0.013835,-8.437500,32.804297,32.964844
17.155962,-0.046586,-2.074061,-0.194929,0.027082,-2.518700,1.010353,10.261548,0.094716,-0.188368,-0.188368,-7.382812,32.804297,33.644531
17.257197,-0.314016,-1.936316,-0.152573,0.138457,-3.711013,0.349553,9.859322,-0.302240,0.486350,0.057468,-7.382812,32.804297,33.644531
17.359599,-0.124951,-1.788335,-0.114408,0.234708,-4.362235,0.354342,9.050082,-0.420369,0.452295,0.201138,-4.921875,35.626172,31.265625
17.461716,0.136131,-1.658578,-0.048356,0.356495,-4.438850,0.138864,6.919243,-0.037248,0.167083,-0.179854,-2.109375,39.858984,28.207031
17.563793,0.004031,-1.537763,-0.038735,0.336546,-4.893748,1.450886,8.374917,0.358644,-0.070239,0.097909,-0.527344,43.562695,27.017578
17.665461,-0.174806,-1.477616,-0.048540,0.350706,-4.577714,1.292869,9.931148,0.114936,-0.340552,-0.224551,-4.218750,41.975391,28.207031
17.767800,-0.227131,-1.410244,-0.015650,0.447600,-4.611232,-0.239420,8.470685,-0.508699,0.930132,0.544883,-1.406250,37.742578,29.226562
17.869756,0.019743,-1.400847,0.105288,0.401471,-5.042189,-0.713472,7.517793,0.440589,-0.309689,-0.187303,-1.406250,37.742578,29.226562
17.971448,0.013473,-1.347086,0.099311,0.384155,-9.955091,-1.968034,2.681506,0.672590,-1.582501,-0.054275,-4.394531,34.744336,32.115234
18.072538,0.147711,-1.379821,0.025846,0.310229,-3.720589,0.201113,7.206547,1.351565,-1.240885,0.188368,-8.964844,28.747852,33.134766
18.174371,-0.095286,-1.424685,-0.057087,0.353420,-2.748544,0.584185,9.107543,0.275634,0.558718,-0.218166,-8.964844,28.747852,33.134766
18.275692,-0.137145,-1.459081,-0.105942,0.251521,-1.642422,0.909797,9.485827,0.120257,0.000000,0.090459,-8.964844,28.747852,33.134766
18.376705,-0.305242,-1.518038,-0.075613,0.336157,-3.524265,1.618480,9.567230,0.125578,0.318203,-0.135156,-13.710938,26.807813,35.003906
18.478237,-0.311762,-1.533757,-0.177781,0.342859,-2.561796,2.092532,9.069236,0.361836,-0.214973,0.045762,-15.644531,28.395117,34.494141
18.579331,-0.275951,-1.621220,-0.307818,0.251270,-2.111686,2.892196,9.773131,1.248335,-0.437396,0.112808,-15.644531,28.395117,34.494141
18.681705,-0.509323,-1.760179,-0.478050,0.152877,0.119710,3.864241,10.036493,2.974507,0.063853,0.253285,-27.773438,28.571484,25.828125
18.782982,-0.085509,-1.851012,-0.664759,0.206099,-2.528277,5.640739,6.177040,1.231307,0.249028,0.423561,-43.242188,29.629687,10.195312
18.884793,-0.031584,-2.024499,-0.782841,0.109321,-1.934515,8.992621,6.799533,0.183047,-0.048954,0.440589,-43.242188,29.629687,10.195312
18.986716,-0.039170,-2.280015,-0.765326,-0.079735,-1.599327,8.015787,6.708553,-0.001064,-0.027670,-0.014899,-44.824219,25.573242,6.626953
19.087948,-0.188714,-2.517071,-0.690731,-0.263920,-1.240196,6.502652,5.923255,-0.674718,-0.076624,-0.013835,-44.824219,25.573242,6.626953
19.189555,-0.397204,-2.587359,-0.502014,-0.228844,-1.417367,6.607997,7.987057,-2.574358,-0.730058,0.086202,-43.945312,23.280469,7.816406
