Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz
4.429649,-0.523701,nan,nan,-0.000000,-1.201889,-0.263362,9.907206,0.006385,0.009578,0.011706,0.000000,0.000000,0.000000
4.531183,-0.461673,nan,nan,-0.000000,-1.158794,-0.215478,10.084377,0.012771,0.005321,0.010642,0.000000,0.000000,0.000000
4.633274,-0.441867,nan,nan,-0.000000,-1.077391,-0.205901,10.132261,0.015963,0.004257,0.014899,0.000000,0.000000,0.000000
4.734821,-0.181654,nan,nan,-0.000000,-0.967257,-0.325611,10.165780,0.026606,-0.006385,0.013835,0.000000,0.000000,0.000000
4.836009,-0.525767,nan,nan,-0.000000,-1.335965,-0.162806,9.998186,0.003193,0.008514,0.013835,0.000000,0.000000,0.000000
4.937945,-0.538742,nan,nan,-0.000000,-1.110910,-0.158017,10.074801,0.019156,0.002128,0.014899,0.000000,0.000000,0.000000
5.040808,-0.452000,nan,nan,-0.000000,-1.225831,-0.162806,10.127473,0.019156,0.004257,0.015963,0.000000,0.000000,0.000000
5.142316,-0.456890,nan,nan,-0.000000,-1.125275,-0.296881,10.122685,0.012771,-0.001064,0.015963,0.000000,0.000000,0.000000
5.244076,-0.298302,nan,nan,-0.000000,-1.086968,-0.320823,10.180145,0.010642,0.004257,0.014899,0.000000,0.000000,0.000000
5.346017,-0.103709,nan,nan,-0.000000,-1.177947,-0.196325,10.127473,0.011706,0.007450,0.014899,0.000000,0.000000,0.000000
5.448067,-0.132152,nan,nan,-0.000000,-1.125275,-0.181959,10.189722,0.010642,0.003193,0.011706,0.000000,0.000000,0.000000
5.550064,-0.172859,nan,nan,-0.000000,-1.144428,-0.253785,10.002975,0.015963,0.003193,0.014899,0.000000,0.000000,0.000000
5.651887,-0.329806,nan,nan,-0.000000,-1.206678,-0.248997,10.165780,0.014899,0.002128,0.013835,0.000000,0.000000,0.000000
5.754439,-0.428646,nan,nan,-0.000000,-1.278504,-0.134075,10.204087,0.015963,0.003193,0.015963,0.000000,0.000000,0.000000
5.856474,-0.216087,nan,nan,-0.000000,-1.163582,-0.177171,10.189722,0.020220,0.004257,0.013835,0.000000,0.000000,0.000000
5.959036,-0.231833,nan,nan,-0.000000,-1.197101,-0.316035,10.132261,0.021284,0.003193,0.013835,0.000000,0.000000,0.000000
6.061107,-0.243965,nan,nan,-0.000000,-1.130063,-0.363919,9.940725,0.011706,0.007450,0.015963,0.000000,0.000000,0.000000
6.162756,-0.314920,nan,nan,-0.000000,-1.211466,-0.181959,10.184934,0.010642,0.003193,0.014899,0.000000,0.000000,0.000000
6.264983,-0.074618,nan,nan,-0.000000,-1.120486,-0.220267,10.137050,0.004257,0.005321,0.012771,0.000000,0.000000,0.000000
6.366996,-0.294144,nan,nan,-0.000000,-1.197101,-0.253785,10.228029,0.011706,0.004257,0.012771,0.000000,0.000000,0.000000
6.468504,-0.610690,nan,nan,-0.000000,-1.058237,-0.258574,9.955091,0.020220,0.001064,0.009578,0.000000,0.000000,0.000000
6.569774,-0.613896,nan,nan,-0.000000,-1.158794,-0.239420,10.002975,0.011706,0.007450,0.011706,0.000000,0.000000,0.000000
6.671665,-0.279390,nan,nan,-0.000000,-1.187524,-0.158017,10.089166,0.012771,0.005321,0.012771,0.000000,0.000000,0.000000
6.773650,-0.628386,nan,nan,-0.000000,-1.072602,-0.186748,10.137050,0.011706,0.006385,0.011706,0.000000,0.000000,0.000000
6.875240,-0.602616,nan,nan,-0.000000,-1.139640,-0.229843,10.180145,0.013835,0.005321,0.012771,0.000000,0.000000,0.000000
6.977552,-0.591607,nan,nan,-0.000000,-1.101333,-0.253785,9.921572,0.015963,0.005321,0.012771,0.000000,0.000000,0.000000
7.079738,-0.608607,nan,nan,-0.000000,-1.168370,-0.282516,10.070012,0.012771,0.008514,0.014899,0.000000,0.000000,0.000000
7.181962,-0.466296,nan,nan,-0.000000,-1.110910,-0.129287,10.189722,0.011706,0.005321,0.014899,0.000000,0.000000,0.000000
7.284084,-0.467136,nan,nan,-0.000000,-1.192312,-0.081403,10.127473,0.014899,0.002128,0.010642,0.000000,0.000000,0.000000
7.385963,-0.393406,nan,nan,-0.000000,-1.115698,-0.225055,10.156203,0.010642,0.005321,0.015963,0.000000,0.000000,0.000000
7.487969,-0.309362,nan,nan,-0.000000,-1.197101,-0.210690,9.993398,0.008514,0.009578,0.013835,0.000000,0.000000,0.000000
7.590839,-0.642631,nan,nan,-0.000000,-1.206678,-0.167594,9.983821,0.017028,0.003193,0.015963,0.000000,0.000000,0.000000
7.692596,-0.600251,nan,nan,-0.000000,-1.177947,-0.119710,10.098743,0.015963,-0.005321,0.017028,0.000000,0.000000,0.000000
7.794155,-0.351317,nan,nan,-0.000000,-1.230620,-0.138864,10.122685,0.008514,0.010642,0.014899,0.000000,0.000000,0.000000
7.896306,-0.457949,nan,nan,-0.000000,-1.130063,-0.335188,9.998186,0.007450,0.007450,0.010642,0.000000,0.000000,0.000000
7.998127,-0.626326,nan,nan,-0.000000,-1.082179,-0.263362,10.089166,0.009578,0.007450,0.014899,0.000000,0.000000,0.000000
8.100308,-0.193666,nan,nan,-0.000000,-1.139640,-0.239420,10.204087,0.014899,0.005321,0.013835,0.000000,0.000000,0.000000
8.202221,-0.500872,nan,nan,-0.000000,-1.048660,-0.229843,9.931148,0.014899,0.003193,0.012771,0.000000,0.000000,0.000000
8.304684,-0.362054,nan,nan,-0.000000,-1.158794,-0.234632,10.180145,0.025541,0.008514,0.010642,0.000000,0.000000,0.000000
8.406264,-0.507431,nan,nan,-0.000000,-1.154005,-0.215478,10.256760,0.015963,0.000000,0.009578,0.000000,0.000000,0.000000
8.508390,-0.536968,nan,nan,-0.000000,-1.101333,-0.253785,10.060435,-0.023413,0.009578,0.007450,0.000000,0.000000,0.000000
8.610697,-0.377105,nan,nan,-0.000000,-1.316811,-0.526724,10.539276,-0.019156,0.608736,0.022349,0.000000,0.000000,0.000000
8.712793,-0.401358,nan,nan,-0.000000,-2.260126,-0.258574,10.041282,0.018092,0.921618,0.001064,0.000000,0.000000,0.000000
8.814547,-0.407777,nan,nan,-0.000000,-3.222595,-0.301669,9.782708,-0.130900,1.197252,-0.051083,0.000000,0.000000,0.000000
8.917509,-0.270294,nan,nan,-0.000000,-5.056554,-0.608127,8.781932,-0.242643,1.291968,0.089395,0.000000,0.000000,0.000000
9.019647,-0.197975,nan,nan,-0.000000,-6.095637,-0.770933,7.752425,-0.151120,1.345179,0.052147,0.000000,0.000000,0.000000
9.121797,-0.190876,nan,nan,-0.000000,-7.240066,-0.766145,6.402095,-0.159634,1.128078,0.031927,0.000000,0.000000,0.000000
9.222582,-0.331235,nan,nan,-0.000000,-7.685387,-1.144428,5.755661,-0.234129,0.918426,-0.056404,0.000000,0.000000,0.000000
9.325910,-0.431569,nan,nan,-0.000000,-8.690952,-1.484405,3.687071,-0.199010,0.489543,0.133028,0.000000,0.000000,0.000000
9.428218,-0.437559,nan,nan,-0.000000,-8.935161,-0.622492,3.663129,0.180918,-0.184111,0.022349,0.000000,0.000000,0.000000
9.530799,-0.066773,nan,nan,-0.000000,-7.819463,-1.393425,4.946421,0.404405,-0.900334,-0.202203,0.000000,0.000000,0.000000
9.632466,-0.567291,nan,nan,-0.000000,-7.738060,-1.110910,6.871359,0.759856,-1.301546,-0.266056,0.000000,0.000000,0.000000
9.733861,-0.464168,nan,nan,-0.000000,-5.238513,-0.775721,8.446743,0.419304,-1.374978,-0.213909,0.000000,0.000000,0.000000
9.835414,-0.242126,nan,nan,-0.000000,-3.643975,-0.263362,8.690952,0.401213,-1.284519,-0.074496,0.000000,0.000000,0.000000
9.937641,-0.206031,nan,nan,-0.000000,-2.949656,0.067038,9.768343,-0.053211,-0.987600,0.042569,0.000000,0.000000,0.000000
10.039574,-0.373428,nan,nan,-0.000000,-2.111686,0.033519,10.429142,-0.021284,-0.902462,0.024477,0.000000,0.000000,0.000000
10.140956,0.039005,nan,nan,-0.000000,-1.240196,-0.196325,11.583148,-0.038312,-0.206460,0.090459,0.000000,0.000000,0.000000
10.242579,-0.113622,nan,nan,-0.000000,-1.948880,-0.186748,11.147403,0.043633,1.192995,-0.058532,0.000000,0.000000,0.000000
10.344504,-0.477111,nan,nan,-0.000000,-3.414132,0.004788,9.658209,0.003193,1.923053,0.059597,0.000000,0.000000,0.000000
10.446249,-0.167834,nan,nan,-0.000000,-5.640739,-0.478840,7.800309,-0.306497,1.784704,0.044697,0.000000,0.000000,0.000000
10.548955,0.023679,nan,nan,-0.000000,-7.091625,-0.411803,6.603208,-0.144734,1.648483,0.146863,0.000000,0.000000,0.000000
10.650527,-0.402390,nan,nan,-0.000000,-8.427590,-0.636858,4.764461,-0.125578,1.298354,0.006385,0.000000,0.000000,0.000000
10.752827,-0.341049,nan,nan,-0.000000,-9.112332,-0.363919,3.423708,-0.329910,0.968444,0.100037,0.000000,0.000000,0.000000
10.855637,-0.412959,nan,nan,-0.000000,-9.447520,-0.962469,2.097321,-0.105358,0.809875,0.145799,0.000000,0.000000,0.000000
10.957395,-0.322916,nan,nan,-0.000000,-9.552865,-0.359130,1.699883,0.040441,0.723672,0.155377,0.000000,0.000000,0.000000
11.059440,-0.450820,nan,nan,-0.000000,-10.338163,-0.387861,0.708684,0.077688,0.601287,0.166019,0.000000,0.000000,0.000000
11.161586,-0.448310,nan,nan,-0.000000,-9.572018,1.359907,1.115698,0.282019,0.378864,0.255414,0.000000,0.000000,0.000000
11.263796,-0.250683,nan,nan,-0.000000,-9.859322,0.148441,0.335188,-0.209652,0.083009,0.041505,0.000000,0.000000,0.000000
11.365475,-0.563571,nan,nan,-0.000000,-9.835380,0.110133,0.339977,0.022349,-0.028734,-0.025541,0.000000,0.000000,0.000000
11.467394,-0.446223,nan,nan,-0.000000,-9.639056,-0.114922,1.024718,-0.045762,-0.015963,-0.011706,0.000000,0.000000,0.000000
11.570205,-0.122096,nan,nan,-0.000000,-9.782708,-0.143652,0.799663,-0.074496,0.073431,0.012771,0.000000,0.000000,0.000000
11.672308,-0.206411,nan,nan,-0.000000,-9.744401,-0.067038,0.861913,-0.018092,0.118129,0.063853,0.000000,0.000000,0.000000
11.774974,-0.390352,nan,nan,-0.000000,-9.749189,0.186748,0.545878,-0.019156,0.091523,0.080881,0.000000,0.000000,0.000000
11.877387,-0.394811,nan,nan,-0.000000,-9.835380,0.234632,0.368707,0.015963,0.001064,0.052147,0.000000,0.000000,0.000000
11.979084,-0.244376,nan,nan,-0.000000,-9.725247,0.234632,0.454898,0.035119,-0.181982,-0.092588,0.000000,0.000000,0.000000
12.080990,-0.530589,nan,nan,-0.000000,-9.921572,0.177171,0.967257,-0.034055,-0.274570,-0.095780,0.000000,0.000000,0.000000
12.182249,-0.565570,nan,nan,-0.000000,-9.921572,-0.311246,0.014365,0.085138,-0.220294,0.048954,0.000000,0.000000,0.000000
12.284047,-0.041509,nan,nan,-0.000000,-9.926360,0.885855,0.368707,0.237322,-0.827966,-0.093652,0.000000,0.000000,0.000000
12.386324,-0.387234,nan,nan,-0.000000,-9.251195,-0.368707,2.130839,0.423561,-1.498428,-0.141542,0.000000,0.000000,0.000000
12.488233,-0.082388,nan,nan,-0.000000,-6.253655,-0.857124,4.735731,0.112808,-2.556267,-0.138349,0.000000,0.000000,0.000000
12.590048,-0.263258,nan,nan,-0.000000,-5.123592,1.000776,6.660669,0.392699,-2.755277,0.005321,0.000000,0.000000,0.000000
12.693290,-0.084705,nan,nan,-0.000000,-3.227384,-0.483629,9.313444,0.046826,-2.057145,-0.138349,0.000000,0.000000,0.000000
12.795371,-0.468943,nan,nan,-0.000000,-1.709460,-0.181959,10.309432,-0.012771,-1.108922,0.045762,0.000000,0.000000,0.000000
12.896974,-0.170130,nan,nan,-0.000000,-3.821146,-1.805228,4.745308,0.078753,0.402277,0.098973,0.000000,0.000000,0.000000
12.998922,-0.165220,nan,nan,-0.000000,-1.177947,0.033519,10.405200,0.017028,0.017028,0.020220,0.000000,0.000000,0.000000
13.100657,-0.367803,nan,nan,-0.000000,-1.144428,-0.220267,10.017340,0.012771,-0.008514,0.009578,0.000000,0.000000,0.000000
13.202599,0.066944,nan,nan,-0.000000,-1.086968,-0.253785,10.002975,0.012771,-0.004257,0.015963,0.000000,0.000000,0.000000
13.304150,-0.437327,nan,nan,-0.000000,-1.072602,-0.306458,10.213664,0.012771,-0.002128,0.015963,0.000000,0.000000,0.000000
13.405708,-0.240724,nan,nan,-0.000000,-1.101333,-0.292093,10.141838,0.012771,-0.002128,0.012771,0.000000,0.000000,0.000000
13.507607,-0.260907,nan,nan,-0.000000,-1.000776,-0.220267,10.079589,0.013835,-0.002128,0.015963,0.000000,0.000000,0.000000
13.609185,-0.318679,nan,nan,-0.000000,-1.082179,-0.325611,10.127473,0.014899,-0.001064,0.013835,0.000000,0.000000,0.000000
13.711156,-0.165466,nan,nan,-0.000000,-1.072602,-0.248997,10.026917,0.013835,-0.001064,0.012771,0.000000,0.000000,0.000000
13.812643,-0.267683,nan,nan,-0.000000,-1.082179,-0.234632,10.007763,0.012771,0.001064,0.012771,0.000000,0.000000,0.000000
13.914225,-0.359211,nan,nan,-0.000000,-1.024718,-0.234632,10.070012,0.012771,0.001064,0.013835,0.000000,0.000000,0.000000
14.016949,-0.203717,nan,nan,-0.000000,-1.053449,-0.201113,10.074801,0.012771,0.005321,0.014899,0.000000,0.000000,0.000000
14.118485,-0.121969,nan,nan,-0.000000,-1.096544,-0.287304,10.041282,0.011706,0.006385,0.018092,0.000000,0.000000,0.000000
14.220682,-0.365808,nan,nan,-0.000000,-1.019930,-0.248997,10.156203,0.012771,0.002128,0.014899,0.000000,0.000000,0.000000
14.322299,-0.204861,nan,nan,-0.000000,-1.063026,-0.248997,10.180145,0.012771,0.000000,0.012771,0.000000,0.000000,0.000000
14.423890,-0.175228,nan,nan,-0.000000,-1.067814,-0.325611,10.079589,0.013835,0.009578,0.015963,0.000000,0.000000,0.000000
14.525811,-0.530386,nan,nan,-0.000000,-1.101333,-0.210690,10.050859,0.013835,0.005321,0.017028,0.000000,0.000000,0.000000
14.627626,-0.266428,nan,nan,-0.000000,-1.034295,-0.215478,10.204087,0.012771,0.002128,0.015963,0.000000,0.000000,0.000000
14.729431,-0.163446,nan,nan,-0.000000,-1.048660,-0.282516,10.132261,0.009578,0.001064,0.012771,0.000000,0.000000,0.000000
14.831529,-0.227849,nan,nan,-0.000000,-1.082179,-0.239420,10.070012,0.012771,0.004257,0.010642,0.000000,0.000000,0.000000
14.933448,-0.757319,nan,nan,-0.000000,-1.058237,-0.253785,10.146627,0.012771,0.003193,0.011706,0.000000,0.000000,0.000000
