Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz
6.000613,-0.661025,-2.593018,0.116523,-0.112477,1.580173,0.407014,9.725247,-0.017028,0.009578,0.000000,-7.558594,11.816602,50.806641
6.102045,-0.376048,-2.595937,0.120297,-0.109095,1.637634,0.397437,9.868899,-0.017028,0.012771,-0.003193,-8.085938,11.640234,49.957031
6.203783,-0.766895,-2.605551,0.120234,-0.107632,1.642422,0.440533,9.835380,-0.015963,0.014899,0.002128,-7.382812,10.934766,50.636719
6.304827,-0.667132,-2.613543,0.132740,-0.111312,1.757344,0.402226,9.926360,-0.019156,0.012771,-0.001064,-7.382812,10.934766,50.636719
6.405874,-0.678715,-2.621751,0.120811,-0.108282,1.580173,0.383072,9.888053,-0.018092,0.011706,-0.001064,-7.382812,10.934766,50.636719
6.507341,-0.428352,-2.663846,0.128269,-0.119849,1.647211,0.397437,9.916783,-0.015963,0.015963,-0.002128,-8.261719,9.700195,49.787109
6.608801,-0.417374,-2.654368,0.129445,-0.109884,1.685518,0.383072,10.017340,-0.015963,0.013835,0.000000,-7.734375,10.582031,48.597656
6.710109,-0.715611,-2.618387,0.134583,-0.134684,1.690306,0.363919,9.945514,-0.017028,0.012771,-0.003193,-7.734375,11.992969,49.277344
6.811414,-0.587302,-2.618947,0.119295,-0.105812,1.680730,0.450110,9.940725,-0.019156,0.013835,-0.001064,-8.085938,10.934766,49.617188
6.913057,-0.652615,-2.623013,0.131060,-0.112590,1.719037,0.392649,9.811438,-0.014899,0.015963,-0.001064,-8.085938,10.934766,49.617188
7.014461,-0.497532,-2.628399,0.136893,-0.108904,1.766921,0.339977,9.873688,-0.013835,0.012771,-0.001064,-8.085938,10.934766,49.617188
7.116130,-0.693435,-2.589663,0.135504,-0.118645,1.757344,0.450110,9.777920,-0.017028,0.013835,-0.002128,-8.261719,12.522070,49.787109
7.217785,-0.729568,-2.621932,0.120909,-0.117370,1.594538,0.430956,9.801862,-0.018092,0.011706,0.002128,-6.152344,9.347461,48.767578
7.319480,-0.722928,-2.635560,0.119992,-0.113924,1.632846,0.507571,9.821015,-0.019156,0.009578,-0.002128,-7.031250,10.582031,50.636719
7.421163,-0.538402,-2.599449,0.120966,-0.143152,1.647211,0.450110,9.725247,-0.013835,0.015963,-0.002128,-5.625000,11.640234,50.636719
7.523140,-0.709059,-2.600573,0.118577,-0.103490,1.637634,0.421379,9.777920,-0.020220,0.013835,-0.001064,-7.910156,10.758398,50.126953
7.624398,-0.850421,-2.618242,0.124876,-0.131460,1.733402,0.421379,9.935937,-0.019156,0.013835,-0.003193,-7.031250,10.582031,50.296875
7.725534,-0.727103,-2.625253,0.123560,-0.127834,1.647211,0.435745,9.821015,-0.019156,0.011706,0.000000,-7.031250,10.582031,50.296875
7.826469,-0.331984,-2.623996,0.135138,-0.126315,1.738190,0.344765,9.864111,-0.017028,0.012771,-0.002128,-7.031250,10.582031,50.296875
7.928172,-0.463003,-2.605130,0.123691,-0.130231,1.671153,0.416591,9.888053,-0.018092,0.014899,0.000000,-7.734375,11.640234,49.957031
8.029526,-0.992879,-2.608448,0.123565,-0.121686,1.699883,0.450110,9.859322,-0.019156,0.008514,-0.005321,-8.261719,11.463867,51.486328
8.131370,-0.890682,-2.584435,0.123616,-0.122531,1.699883,0.402226,9.902418,-0.019156,0.010642,-0.001064,-6.328125,11.992969,49.617188
8.232408,-0.594784,-2.577430,0.116916,-0.128155,1.632846,0.426168,9.816227,-0.015963,0.013835,-0.002128,-7.558594,11.463867,49.787109
8.333725,-0.559437,-2.598560,0.120072,-0.132535,1.637634,0.426168,9.821015,-0.017028,0.010642,-0.002128,-8.613281,11.463867,49.107422
8.434601,-0.622074,-2.622617,0.119188,-0.097519,1.656788,0.368707,9.931148,-0.018092,0.011706,0.000000,-8.613281,10.758398,50.126953
8.536055,-0.444017,-2.641632,0.127597,-0.101884,1.642422,0.378284,9.844957,-0.017028,0.012771,-0.003193,-8.613281,10.758398,50.126953
8.637778,-0.499493,-2.651005,0.133913,-0.103035,1.714248,0.387861,9.888053,-0.014899,0.014899,-0.002128,-8.613281,10.758398,50.126953
8.739296,-0.922683,-2.658825,0.128272,-0.105826,1.685518,0.411803,9.950302,-0.019156,0.010642,-0.001064,-8.085938,10.229297,49.277344
8.841317,-0.561771,-2.663017,0.132426,-0.104666,1.699883,0.440533,9.854534,-0.014899,0.011706,-0.001064,-9.316406,11.111133,50.806641
8.942025,-0.281826,-2.690810,0.133935,-0.099562,1.714248,0.454898,9.859322,-0.013835,0.011706,0.002128,-9.140625,9.876563,49.957031
9.044188,-0.651560,-2.695058,0.130047,-0.097319,1.685518,0.454898,9.792285,-0.015963,0.013835,0.001064,-8.964844,10.405664,49.447266
9.145982,-0.681625,-2.683120,0.134337,-0.097714,1.656788,0.335188,9.897630,-0.018092,0.010642,-0.001064,-8.964844,10.405664,49.447266
9.247586,-0.314052,-2.668895,0.131735,-0.128560,1.623269,0.359130,9.935937,-0.015963,0.010642,0.000000,-7.382812,10.934766,49.617188
9.352432,-0.410530,-2.638217,0.127291,-0.127118,1.661576,0.426168,9.782708,-0.015963,0.012771,0.000000,-7.382812,10.934766,49.617188
9.452143,-0.718082,-2.635483,0.129158,-0.129513,1.685518,0.421379,9.835380,-0.018092,0.012771,-0.003193,-8.261719,11.111133,49.107422
9.553175,-0.610974,-2.617016,0.125835,-0.129087,1.661576,0.392649,9.897630,-0.019156,0.012771,-0.001064,-7.207031,11.463867,51.826172
9.654332,-0.511045,-2.615932,0.123320,-0.125709,1.647211,0.402226,9.873688,-0.018092,0.009578,-0.001064,-7.031250,10.582031,50.296875
9.755539,-0.498290,-2.610981,0.125305,-0.120907,1.695095,0.454898,9.773131,-0.017028,0.014899,-0.001064,-7.031250,11.640234,49.617188
9.856886,-0.322209,-2.595077,0.121925,-0.115698,1.632846,0.368707,9.892841,-0.019156,0.013835,0.000000,-5.625000,10.934766,50.636719
9.958637,-0.649804,-2.588206,0.119215,-0.116060,1.685518,0.426168,10.002975,-0.013835,0.012771,-0.002128,-8.261719,11.463867,51.486328
10.060463,-0.206013,-2.613049,0.130835,-0.123532,1.647211,0.349553,9.864111,-0.017028,0.012771,-0.002128,-8.261719,11.463867,51.486328
10.161403,-0.105626,-2.620614,0.123019,-0.125969,1.647211,0.430956,9.840169,-0.021284,0.010642,-0.001064,-7.031250,10.582031,49.957031
10.264067,0.028316,-2.614576,0.127103,-0.126968,1.637634,0.335188,9.787496,-0.018092,0.009578,0.000000,-8.613281,11.816602,50.466797
10.366536,-0.341602,-2.615838,0.118484,-0.126150,1.608904,0.440533,9.844957,-0.015963,0.014899,0.000000,-6.679688,10.582031,50.296875
10.469499,-0.467131,-2.647868,0.128217,-0.120440,1.699883,0.493206,9.835380,-0.018092,0.011706,-0.001064,-7.558594,9.700195,51.146484
10.570899,-0.618491,-2.666337,0.131736,-0.119482,1.647211,0.383072,9.758766,-0.015963,0.011706,-0.001064,-7.558594,9.700195,51.146484
10.671911,-0.676460,-2.667567,0.130052,-0.113546,1.647211,0.363919,9.758766,-0.018092,0.014899,0.000000,-7.031250,10.934766,50.976562
10.773731,-0.295465,-2.637730,0.134143,-0.133856,1.699883,0.354342,9.811438,-0.015963,0.013835,-0.001064,-8.261719,12.169336,49.787109
10.876659,-0.438199,-2.599267,0.123614,-0.131333,1.671153,0.407014,9.945514,-0.018092,0.015963,-0.002128,-8.261719,12.169336,49.787109
10.978641,-0.496051,-2.622602,0.130516,-0.126728,1.728614,0.426168,9.801862,-0.014899,0.010642,-0.001064,-8.613281,11.463867,51.826172
11.078769,-0.414229,-2.623083,0.130463,-0.122715,1.723825,0.383072,9.720459,-0.015963,0.012771,0.000000,-8.085938,10.934766,48.937500
11.181139,-0.467894,-2.643530,0.130923,-0.101075,1.661576,0.349553,9.797073,-0.018092,0.013835,-0.003193,-9.140625,10.934766,50.296875
11.282401,-0.513350,-2.629773,0.126906,-0.136212,1.704672,0.445322,9.969456,-0.017028,0.012771,0.002128,-7.734375,11.640234,49.277344
11.384319,-0.420889,-2.608351,0.128707,-0.132917,1.685518,0.359130,9.859322,-0.020220,0.013835,-0.001064,-7.558594,11.463867,50.126953
11.487060,-0.325850,-2.603943,0.125237,-0.131729,1.680730,0.407014,9.816227,-0.013835,0.012771,-0.001064,-7.558594,11.463867,50.126953
11.588038,-0.958331,-2.604405,0.118280,-0.126831,1.661576,0.502782,9.868899,-0.015963,0.013835,-0.002128,-7.734375,10.582031,49.277344
11.688452,-0.601915,-2.620203,0.132825,-0.124580,1.738190,0.407014,9.878476,-0.017028,0.012771,-0.001064,-8.613281,10.758398,49.447266
11.790410,-0.693759,-2.636896,0.134104,-0.124235,1.728614,0.387861,9.844957,-0.018092,0.010642,-0.002128,-8.613281,10.758398,49.447266
11.891907,-0.408219,-2.601698,0.125132,-0.137152,1.642422,0.383072,9.787496,-0.014899,0.011706,-0.001064,-7.207031,11.463867,50.126953
11.994231,-0.496226,-2.607995,0.117268,-0.129117,1.594538,0.445322,9.734824,-0.019156,0.010642,0.000000,-9.492188,12.345703,50.636719
12.095812,-0.670493,-2.613164,0.116450,-0.128965,1.618480,0.402226,9.892841,-0.017028,0.013835,-0.001064,-7.382812,10.934766,49.957031
12.197992,-0.203259,-2.627946,0.119954,-0.122630,1.608904,0.454898,9.864111,-0.018092,0.010642,-0.002128,-8.085938,10.934766,50.636719
12.298940,-0.342552,-2.640328,0.133687,-0.125559,1.733402,0.397437,9.888053,-0.020220,0.015963,-0.004257,-8.613281,11.111133,50.806641
12.400723,-0.205261,-2.662721,0.132384,-0.124311,1.647211,0.469264,9.840169,-0.017028,0.011706,0.000000,-7.207031,9.347461,48.767578
12.506861,-0.360074,-2.675446,0.133318,-0.124550,1.695095,0.426168,9.797073,-0.017028,0.013835,-0.003193,-7.207031,9.347461,48.767578
12.608657,-0.445453,-2.652162,0.125742,-0.114797,1.637634,0.416591,9.883264,-0.019156,0.010642,0.000000,-7.558594,11.463867,49.787109
12.708571,-0.379783,-2.650681,0.125609,-0.113470,1.695095,0.445322,9.825804,-0.014899,0.011706,-0.004257,-7.558594,9.347461,48.767578
12.810313,-0.282526,-2.649917,0.135527,-0.123470,1.695095,0.378284,9.892841,-0.018092,0.011706,-0.002128,-7.910156,11.111133,48.767578
12.912815,-0.352881,-2.637892,0.130912,-0.128307,1.699883,0.435745,9.801862,-0.014899,0.009578,0.001064,-7.910156,10.405664,49.787109
13.014707,-0.183576,-2.644354,0.118121,-0.125169,1.613692,0.416591,9.979033,-0.017028,0.011706,0.002128,-7.910156,10.405664,49.787109
13.116887,-0.560261,-2.651712,0.130688,-0.103219,1.695095,0.421379,9.921572,-0.019156,0.019156,-0.002128,-7.910156,10.405664,49.787109
13.218634,-0.301015,-2.668875,0.128981,-0.100630,1.656788,0.426168,9.868899,-0.012771,0.010642,-0.001064,-7.910156,10.052930,51.146484
13.321091,-0.522070,-2.635712,0.133531,-0.131535,1.742979,0.454898,9.734824,-0.014899,0.012771,0.000000,-8.261719,11.463867,49.447266
13.423097,-0.309876,-2.625276,0.125074,-0.125825,1.680730,0.416591,9.806650,-0.014899,0.013835,-0.003193,-8.261719,11.463867,49.447266
13.525265,-0.631740,-2.602647,0.117902,-0.131823,1.666364,0.459687,9.849746,-0.020220,0.012771,0.000000,-7.382812,11.640234,49.617188
13.626815,-0.598285,-2.601322,0.124301,-0.130478,1.685518,0.359130,9.945514,-0.017028,0.010642,-0.002128,-9.140625,11.992969,51.656250
13.729030,-0.592483,-2.615458,0.123983,-0.129104,1.699883,0.464475,9.797073,-0.014899,0.011706,0.000000,-7.910156,11.463867,51.146484
13.831262,-0.636673,-2.618124,0.128801,-0.127679,1.747767,0.426168,9.830592,-0.018092,0.013835,-0.005321,-7.207031,10.758398,49.107422
13.932683,-0.485993,-2.618573,0.117389,-0.127347,1.570596,0.387861,9.854534,-0.014899,0.011706,0.000000,-7.207031,10.758398,49.107422
14.034441,-0.454789,-2.620173,0.129698,-0.131419,1.723825,0.426168,9.854534,-0.014899,0.014899,-0.003193,-7.207031,10.758398,49.107422
14.135703,-0.698293,-2.643173,0.131019,-0.120434,1.656788,0.354342,9.763554,-0.015963,0.007450,-0.003193,-8.613281,10.758398,51.146484
14.237706,-0.251850,-2.653105,0.134872,-0.113103,1.680730,0.330400,9.821015,-0.025541,0.021284,0.002128,-7.734375,10.229297,48.597656
14.339481,-0.588559,-2.655901,0.129184,-0.102674,1.637634,0.387861,9.691728,-0.012771,0.008514,0.002128,-7.734375,10.229297,48.597656
14.439961,-0.617113,-2.619016,0.123594,-0.140819,1.642422,0.454898,9.710882,-0.014899,0.009578,-0.004257,-6.679688,11.287500,48.597656
14.542272,-0.098627,-2.618517,0.113232,-0.114852,1.618480,0.421379,9.720459,-0.015963,0.010642,0.000000,-8.261719,11.111133,49.447266
14.642952,-0.529616,-2.630923,0.133723,-0.104761,1.680730,0.368707,9.801862,-0.017028,0.009578,0.001064,-8.261719,11.111133,49.447266
14.744614,-0.449602,-2.625262,0.128900,-0.107663,1.675941,0.474052,9.921572,-0.017028,0.012771,-0.001064,-6.503906,10.758398,50.126953
14.846368,-0.518989,-2.632113,0.129246,-0.120515,1.675941,0.397437,9.768343,-0.013835,0.008514,0.000000,-7.910156,10.052930,49.447266
14.947956,-0.284354,-2.648104,0.134039,-0.122252,1.685518,0.387861,9.979033,-0.019156,0.013835,-0.001064,-7.207031,12.169336,50.806641
15.049592,-0.379921,-2.601184,0.120508,-0.119326,1.704672,0.497994,9.725247,-0.015963,0.010642,-0.002128,-7.207031,12.169336,50.806641
15.151333,-0.611404,-2.635672,0.133134,-0.094575,1.637634,0.282516,9.768343,-0.018092,0.012771,-0.001064,-8.964844,10.758398,50.126953
15.253117,-0.723692,-2.656375,0.123995,-0.121882,1.628057,0.378284,9.830592,-0.013835,0.010642,-0.001064,-8.261719,10.405664,51.146484
15.355219,-0.364167,-2.675981,0.126962,-0.116790,1.628057,0.445322,9.983821,-0.013835,0.009578,-0.004257,-8.789062,10.229297,49.617188
15.457559,-0.590332,-2.666937,0.128462,-0.102921,1.632846,0.407014,9.749189,-0.018092,0.009578,0.000000,-7.558594,10.052930,48.767578
15.560345,-0.336584,-2.642649,0.135127,-0.103955,1.685518,0.426168,9.935937,-0.014899,0.011706,0.000000,-8.261719,11.111133,49.447266
15.661410,-0.182162,-2.603859,0.131309,-0.117657,1.719037,0.349553,9.835380,-0.014899,0.010642,0.000000,-7.382812,11.992969,49.957031
15.763299,-0.531817,-2.599587,0.119677,-0.114214,1.632846,0.430956,9.902418,-0.017028,0.012771,0.000000,-8.261719,11.816602,50.466797
15.864685,-0.471871,-2.604484,0.128860,-0.113998,1.728614,0.421379,9.806650,-0.018092,0.012771,-0.001064,-8.261719,11.816602,50.466797
15.966196,-0.313724,-2.616560,0.123614,-0.115589,1.762132,0.450110,9.907206,-0.017028,0.010642,-0.002128,-8.261719,10.405664,50.126953
16.067722,-0.411080,-2.647615,0.130037,-0.102422,1.671153,0.383072,9.835380,-0.017028,0.014899,-0.003193,-10.195312,11.287500,49.277344
16.169798,-0.753654,-2.661558,0.134961,-0.102881,1.690306,0.359130,9.797073,-0.015963,0.009578,-0.005321,-10.195312,11.287500,49.277344
16.271332,-0.534682,-2.562846,0.127958,-0.141569,1.742979,0.349553,9.830592,-0.018092,0.012771,-0.001064,-7.734375,13.051172,48.257812
16.373393,-0.466975,-2.598980,0.126339,-0.103387,1.685518,0.392649,9.787496,-0.017028,0.011706,-0.003193,-7.734375,10.582031,50.296875
16.475081,-0.507834,-2.628179,0.122480,-0.100862,1.604115,0.397437,9.753978,-0.021284,0.013835,-0.003193,-7.558594,10.052930,49.107422
16.577037,-0.562652,-2.642920,0.138697,-0.103930,1.742979,0.421379,9.816227,-0.017028,0.012771,0.000000,-7.558594,10.052930,49.107422
16.678207,-0.556469,-2.650759,0.128069,-0.108077,1.675941,0.387861,9.911995,-0.014899,0.011706,-0.002128,-8.613281,11.111133,50.806641
16.780481,-0.388972,-2.641739,0.111444,-0.119148,1.637634,0.469264,9.892841,-0.018092,0.013835,0.000000,-9.667969,12.169336,48.767578
16.881900,-0.377952,-2.624028,0.126919,-0.133071,1.704672,0.440533,9.868899,-0.018092,0.013835,0.002128,-9.667969,12.169336,48.767578
16.983343,-0.237701,-2.617384,0.127477,-0.130583,1.695095,0.402226,9.979033,-0.019156,0.010642,-0.002128,-9.667969,12.169336,48.767578
17.085392,-0.451178,-2.613419,0.125317,-0.125575,1.699883,0.426168,9.892841,-0.014899,0.011706,0.002128,-7.910156,11.463867,50.126953
17.187497,-0.405012,-2.609390,0.123403,-0.114705,1.699883,0.493206,9.873688,-0.015963,0.013835,-0.002128,-7.382812,11.287500,49.277344
17.288842,-0.354521,-2.619981,0.129417,-0.105340,1.680730,0.392649,9.825804,-0.015963,0.011706,-0.002128,-8.964844,11.463867,49.787109
17.390233,-0.436005,-2.616582,0.124249,-0.126466,1.637634,0.407014,9.921572,-0.020220,0.011706,0.001064,-7.031250,11.287500,51.316406
17.492039,-0.401054,-2.621030,0.117905,-0.122848,1.618480,0.435745,9.931148,-0.017028,0.012771,0.002128,-8.085938,10.582031,49.957031
17.593484,-0.696526,-2.628079,0.122531,-0.115715,1.623269,0.435745,9.935937,-0.020220,0.013835,0.000000,-8.613281,11.816602,50.806641
17.695124,-0.747991,-2.610603,0.118389,-0.115133,1.642422,0.426168,9.897630,-0.012771,0.013835,-0.002128,-6.679688,10.934766,49.277344
17.796529,-0.615593,-2.601253,0.120424,-0.112064,1.719037,0.517148,9.935937,-0.013835,0.011706,-0.002128,-6.679688,10.934766,49.277344
17.898325,-0.469133,-2.604516,0.126320,-0.108992,1.719037,0.421379,9.821015,-0.017028,0.009578,-0.004257,-8.964844,12.169336,49.447266
18.000601,-0.348939,-2.607200,0.124613,-0.109261,1.671153,0.435745,9.787496,-0.017028,0.010642,-0.001064,-8.964844,12.169336,49.447266
18.102419,-0.442824,-2.601231,0.121350,-0.105920,1.671153,0.426168,9.916783,-0.014899,0.012771,0.001064,-7.734375,11.640234,50.296875
18.204021,-0.253857,-2.596846,0.099465,-0.117646,1.608904,0.483629,9.787496,-0.015963,0.015963,0.000000,-7.558594,11.816602,50.466797
18.305385,-0.475394,-2.593410,0.126302,-0.111498,1.680730,0.378284,9.816227,-0.013835,0.012771,-0.004257,-7.558594,11.816602,50.466797
18.406837,-0.504220,-2.610852,0.131371,-0.103449,1.714248,0.387861,9.763554,-0.015963,0.012771,0.000000,-8.261719,10.758398,49.787109
18.507810,-0.442788,-2.631376,0.114843,-0.113513,1.623269,0.435745,9.959879,-0.017028,0.011706,-0.002128,-6.855469,10.758398,51.146484
18.609216,-0.748102,-2.628130,0.124444,-0.100845,1.656788,0.354342,9.964667,-0.020220,0.012771,0.003193,-6.855469,10.758398,51.146484
18.710787,-0.632951,-2.622469,0.120585,-0.128545,1.618480,0.402226,9.792285,-0.017028,0.012771,-0.001064,-8.085938,11.287500,50.636719
18.812432,-0.279658,-2.624063,0.122521,-0.129139,1.604115,0.383072,9.950302,-0.018092,0.012771,-0.003193,-8.085938,11.287500,50.636719
18.913751,-0.410177,-2.635262,0.132609,-0.126788,1.752556,0.454898,9.854534,-0.020220,0.010642,-0.001064,-8.437500,10.934766,51.316406
19.014954,-0.475636,-2.605641,0.130557,-0.116579,1.738190,0.430956,9.835380,-0.015963,0.013835,-0.001064,-6.503906,11.463867,50.466797
19.117196,-0.463843,-2.614092,0.120226,-0.102968,1.613692,0.397437,9.883264,-0.014899,0.011706,0.000000,-9.316406,11.111133,49.107422
19.218269,-0.527635,-2.649759,0.136810,-0.094479,1.762132,0.359130,9.979033,-0.017028,0.011706,-0.001064,-8.085938,9.876563,50.976562
