Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz
2.740280,-0.013370,nan,nan,-0.000000,-1.125275,-0.296881,10.256760,0.011706,0.008514,0.014899,0.000000,0.000000,0.000000
2.842147,0.212428,nan,nan,-0.000000,-1.072602,-0.196325,10.070012,0.015963,0.002128,0.011706,0.000000,0.000000,0.000000
2.943988,0.231417,nan,nan,-0.000000,-1.201889,-0.186748,10.175357,0.012771,0.003193,0.012771,0.000000,0.000000,0.000000
3.045329,0.166655,nan,nan,-0.000000,-1.134852,-0.239420,10.098743,0.007450,0.005321,0.013835,0.000000,0.000000,0.000000
3.147482,0.094008,nan,nan,-0.000000,-1.149217,-0.258574,10.065224,0.017028,0.005321,0.012771,0.000000,0.000000,0.000000
3.249645,0.133873,nan,nan,-0.000000,-1.163582,-0.248997,10.084377,0.013835,0.003193,0.014899,0.000000,0.000000,0.000000
3.350923,-0.032939,nan,nan,-0.000000,-1.158794,-0.071826,10.093954,0.014899,0.002128,0.015963,0.000000,0.000000,0.000000
3.453769,0.329805,nan,nan,-0.000000,-1.082179,-0.129287,10.031705,0.013835,0.002128,0.014899,0.000000,0.000000,0.000000
3.555411,-0.197931,nan,nan,-0.000000,-1.067814,-0.172383,10.012551,0.014899,0.003193,0.014899,0.000000,0.000000,0.000000
3.657250,0.552934,nan,nan,-0.000000,-1.177947,-0.229843,10.113108,0.006385,0.005321,0.011706,0.000000,0.000000,0.000000
3.759676,0.126294,nan,nan,-0.000000,-1.125275,-0.167594,10.108319,0.011706,0.006385,0.014899,0.000000,0.000000,0.000000
3.861631,0.264798,nan,nan,-0.000000,-1.154005,-0.234632,10.012551,0.009578,0.006385,0.014899,0.000000,0.000000,0.000000
3.963647,0.398846,nan,nan,-0.000000,-1.206678,-0.244209,10.070012,0.015963,0.007450,0.010642,0.000000,0.000000,0.000000
4.065946,0.226189,nan,nan,-0.000000,-1.192312,-0.244209,10.184934,0.010642,0.006385,0.009578,0.000000,0.000000,0.000000
4.167466,0.416976,nan,nan,-0.000000,-1.235408,-0.220267,10.165780,0.009578,0.005321,0.011706,0.000000,0.000000,0.000000
4.269245,0.312536,nan,nan,-0.000000,-1.201889,-0.201113,10.098743,0.011706,0.008514,0.013835,0.000000,0.000000,0.000000
4.371546,0.080364,nan,nan,-0.000000,-1.115698,-0.253785,10.132261,0.009578,0.005321,0.013835,0.000000,0.000000,0.000000
4.472582,0.112909,nan,nan,-0.000000,-1.144428,-0.263362,10.031705,0.015963,0.002128,0.015963,0.000000,0.000000,0.000000
4.574442,0.225094,nan,nan,-0.000000,-1.216254,-0.177171,10.055647,0.014899,0.005321,0.014899,0.000000,0.000000,0.000000
4.676749,0.543450,nan,nan,-0.000000,-1.168370,-0.172383,10.060435,0.012771,0.007450,0.017028,0.000000,0.000000,0.000000
4.779119,-0.213055,nan,nan,-0.000000,-1.254562,-0.239420,10.079589,0.028734,0.001064,0.014899,0.000000,0.000000,0.000000
4.881269,0.151597,nan,nan,-0.000000,-1.235408,-0.296881,10.113108,0.013835,-0.004257,0.017028,0.000000,0.000000,0.000000
4.982879,0.382343,nan,nan,-0.000000,-1.149217,-0.234632,10.012551,0.010642,0.001064,0.012771,0.000000,0.000000,0.000000
5.085252,0.201463,nan,nan,-0.000000,-1.120486,-0.239420,10.050859,0.008514,0.009578,0.012771,0.000000,0.000000,0.000000
5.187031,-0.191069,nan,nan,-0.000000,-1.134852,-0.124498,10.285490,0.017028,0.001064,0.014899,0.000000,0.000000,0.000000
5.288733,0.099787,nan,nan,-0.000000,-1.082179,-0.201113,10.065224,-0.003193,0.013835,0.017028,0.000000,0.000000,0.000000
5.390563,0.334254,nan,nan,-0.000000,-1.139640,-0.225055,9.998186,0.001064,0.013835,0.014899,0.000000,0.000000,0.000000
5.493095,0.113810,nan,nan,-0.000000,-1.187524,-0.148441,10.113108,0.018092,0.006385,0.014899,0.000000,0.000000,0.000000
5.595393,-0.103597,nan,nan,-0.000000,-1.082179,-0.301669,10.113108,0.019156,0.005321,0.012771,0.000000,0.000000,0.000000
5.697781,-0.105765,nan,nan,-0.000000,-1.192312,-0.248997,10.180145,0.012771,0.009578,0.014899,0.000000,0.000000,0.000000
5.800643,0.184189,nan,nan,-0.000000,-1.144428,-0.258574,10.137050,-0.004257,0.006385,0.011706,0.000000,0.000000,0.000000
5.902530,0.019456,nan,nan,-0.000000,-1.067814,-0.095768,10.204087,0.023413,0.002128,0.015963,0.000000,0.000000,0.000000
6.004487,0.141036,nan,nan,-0.000000,-1.082179,-0.201113,10.189722,0.021284,0.000000,0.013835,0.000000,0.000000,0.000000
6.107132,0.357931,nan,nan,-0.000000,-1.158794,-0.134075,10.189722,0.022349,0.003193,0.012771,0.000000,0.000000,0.000000
6.209012,0.085372,nan,nan,-0.000000,-1.096544,-0.248997,10.117896,0.007450,0.010642,0.012771,0.000000,0.000000,0.000000
6.310864,0.209338,nan,nan,-0.000000,-1.158794,-0.277727,10.022128,0.007450,0.009578,0.013835,0.000000,0.000000,0.000000
6.412636,0.210982,nan,nan,-0.000000,-1.086968,-0.225055,10.103531,0.011706,0.006385,0.012771,0.000000,0.000000,0.000000
6.514572,0.391087,nan,nan,-0.000000,-1.192312,-0.143652,10.175357,0.015963,0.004257,0.014899,0.000000,0.000000,0.000000
