Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz
4.933226,-0.287038,2.722419,0.252676,-0.267187,0.967257,4.132392,8.935161,-0.402277,0.814132,0.287341,-44.121094,-13.580273,35.513672
5.034618,-0.305134,2.737156,0.143712,-0.225170,0.521936,2.858677,10.620679,-0.060661,0.221359,-0.013835,-41.660156,-9.700195,37.892578
5.136166,-0.234481,2.771539,0.154240,-0.234450,1.125275,1.963245,13.230358,-1.136592,1.753842,-0.259671,-39.902344,-5.820117,40.951172
5.238377,-0.114252,2.835298,-0.015693,-0.302632,-1.029507,2.513912,9.552865,-0.609800,0.913104,0.084074,-32.695312,6.349219,43.160156
5.340178,-0.361070,2.872470,-0.134725,-0.267979,-1.594538,2.130839,9.706094,-0.554461,0.731122,-0.134092,-32.695312,6.349219,43.160156
5.442142,-0.599050,2.915414,-0.112210,-0.295586,-1.699883,1.307234,8.566454,-0.387378,-0.951416,-0.264992,-16.875000,26.102344,40.101562
5.543949,-0.609106,3.009893,0.042594,-0.266136,-0.565032,0.737414,8.767566,-0.012771,-1.684667,-0.322460,-14.941406,16.402148,38.572266
5.646509,-0.224477,3.127094,0.210855,-0.255162,2.355894,0.885855,9.979033,0.189432,-0.796040,-0.092588,-15.292969,5.820117,36.193359
5.748027,-0.610486,3.133593,0.075102,-0.162240,0.129287,1.455675,9.504981,0.136221,1.017398,0.273506,-15.292969,5.820117,36.193359
5.850015,-0.328127,3.134985,0.036431,-0.167364,0.316035,1.580173,8.327033,0.266056,0.526791,0.277763,-19.511719,4.761914,36.193359
5.952747,-0.396182,3.137459,-0.031172,-0.194943,-0.641646,1.675941,9.495404,0.499121,-0.051083,0.141542,-19.335938,7.054688,36.363281
6.054250,-0.344515,3.065556,0.045702,-0.211733,0.019154,2.954445,10.160992,0.287341,-0.187303,-0.008514,-23.554688,3.527344,37.382812
6.156942,-0.317476,2.985018,0.091227,-0.189417,0.656011,2.576161,9.567230,0.025541,0.161762,-0.040441,-27.421875,0.705469,37.722656
6.258643,-0.733660,2.878591,0.125633,-0.222909,0.531513,2.638410,10.050859,0.107487,-0.013835,0.080881,-27.246094,0.176367,37.552734
6.360694,-0.525541,2.839931,0.082321,-0.252056,0.047884,2.748544,10.089166,-0.034055,0.178790,0.006385,-28.828125,-0.352734,36.363281
6.462362,-0.429024,2.844129,0.144762,-0.233069,0.742203,2.748544,9.830592,-0.129835,-0.161762,-0.032991,-28.476562,-1.058203,35.343750
6.564238,-0.433020,2.866203,0.143428,-0.196321,0.938527,2.351106,10.180145,-0.383121,0.130900,-0.055340,-28.476562,-1.058203,35.343750
6.666680,-0.418257,2.906793,0.005186,-0.199404,-2.006341,2.183512,7.876923,-0.267120,0.553397,0.039376,-24.960938,2.821875,38.062500
6.768828,-0.251273,3.004712,0.041461,-0.239038,0.502782,1.594538,8.259996,-0.031927,0.065982,-0.085138,-20.039062,8.818359,36.703125
6.870632,-0.049718,3.114266,0.015613,-0.227552,-0.057461,2.250550,11.061212,0.055340,0.202203,-0.001064,-19.687500,9.171094,37.382812
6.972162,-0.278071,-3.070287,-0.027573,-0.185507,-0.215478,1.742979,11.094730,-0.322460,0.131964,0.119193,-21.269531,9.700195,35.853516
7.074011,-0.639363,-3.003464,-0.070927,-0.168233,-0.488417,1.379060,12.310985,-0.817324,0.057468,-0.117065,-16.347656,12.874805,35.513672
7.175823,-0.101797,-2.883024,-0.099584,-0.138127,-0.675165,0.660800,8.566454,-0.589580,0.000000,-0.220294,-10.546875,17.636719,33.984375
7.277857,-0.167154,-2.787751,-0.041815,-0.173461,-0.483629,0.363919,9.308656,-0.232001,-0.310753,-0.219230,-10.546875,17.636719,33.984375
7.379375,-0.181736,-2.709356,-0.012557,-0.233615,-1.819593,1.613692,13.977349,-0.342680,-0.753471,-0.078753,-6.503906,21.693164,33.134766
7.481349,-0.461153,-2.603263,0.058256,-0.149209,0.742203,-0.330400,9.504981,0.116000,0.353322,-0.184111,-8.437500,17.283984,31.265625
7.583107,-0.490399,-2.497934,0.080934,-0.127087,0.402226,-0.651223,10.271125,0.051083,-0.091523,-0.118129,-6.328125,17.283984,33.304688
7.685503,-0.290229,-2.366186,0.062179,-0.098438,0.517148,-0.497994,9.988609,-0.080881,0.360772,-0.057468,-7.734375,18.694922,33.984375
7.787448,-0.658206,-2.220260,0.018312,-0.041958,-0.545878,-0.196325,9.437943,0.055340,0.508699,0.282019,-6.855469,18.871289,34.494141
7.888478,-0.282402,-2.088764,-0.010400,-0.042102,-0.402226,-0.296881,9.739612,-0.012771,-0.054275,0.029798,-5.976562,23.280469,36.363281
7.991094,-0.289560,-1.989634,0.027082,-0.037461,-0.162806,-0.416591,10.089166,0.034055,-0.169212,-0.277763,-5.097656,19.929492,35.173828
8.092178,-0.450080,-1.888830,0.019822,-0.002862,-0.191536,-0.210690,9.777920,-0.043633,0.047890,0.050019,-5.097656,19.929492,35.173828
8.194006,-0.088722,-1.886315,0.033871,0.018804,-0.138864,-0.335188,9.495404,-0.020220,0.025541,0.019156,-7.382812,20.811328,34.664062
8.295547,-0.091832,-1.852448,0.029127,0.009142,0.095768,-0.292093,10.424354,-0.092588,-0.174533,0.039376,-5.625000,18.694922,34.324219
8.397192,0.002978,-1.825622,0.042652,-0.010830,0.067038,-0.296881,9.883264,-0.087266,0.011706,0.036184,-4.218750,19.400391,35.343750
8.498802,-0.108526,-1.832117,0.054417,0.033982,-0.201113,-0.593762,9.682152,-0.059597,0.036184,0.037248,-5.097656,17.460352,34.494141
8.600258,-0.185224,-1.828094,0.076507,-0.001456,0.076614,-0.761356,9.840169,0.012771,0.034055,-0.070239,-3.867188,18.694922,34.324219
8.701795,-0.404898,-1.765503,0.037522,0.013736,0.014365,-0.383072,10.122685,-0.030863,0.021284,0.040441,-4.218750,20.105859,34.664062
8.803498,-0.199435,-1.735749,0.044778,0.073215,-0.780510,-0.579397,13.302184,-0.638535,1.763420,0.062789,-5.097656,20.987695,36.193359
8.905002,-0.299493,-1.656226,0.153409,0.463177,-4.165911,-0.727837,5.482722,-1.683603,5.416901,0.246900,-5.097656,20.987695,36.193359
9.007071,-0.057801,-1.644608,0.344541,0.781581,-5.837064,-3.165135,5.961562,-0.593837,1.754906,0.028734,9.667969,61.199414,28.037109
9.108721,-0.022112,-1.707885,0.419626,0.987866,-8.034941,-3.141193,5.157110,0.152184,1.963494,0.433139,13.535156,79.541602,15.123047
9.211006,-0.152876,-1.832451,0.343768,1.238562,-8.293515,-3.371036,2.480393,-0.468259,1.651676,-0.052147,15.644531,84.832617,2.888672
9.312174,-0.222660,-1.913263,0.187600,1.424381,-8.403648,-2.700659,0.282516,-0.159634,0.918426,-0.003193,18.105469,86.596289,-7.646484
9.414430,-0.024085,-1.967532,0.018144,1.511891,-9.016563,-4.074931,-0.378284,-0.199010,0.399084,-0.021284,16.875000,85.714453,-15.632812
9.515887,0.391870,-1.959024,-0.143437,1.520880,-9.160216,-3.596091,0.397437,0.027670,-0.019156,0.035119,18.105469,85.185352,-17.162109
9.617501,-0.185142,-1.964053,-0.194945,1.566262,-8.829816,-3.648763,0.062249,-0.010642,0.026606,-0.026606,18.281250,85.008984,-14.953125
9.718660,0.172751,-1.966208,-0.213609,1.543656,-8.978256,-3.653552,0.220267,0.007450,-0.020220,0.023413,19.160156,85.538086,-17.162109
9.819919,-0.332754,-1.969989,-0.216275,1.533996,-9.078813,-3.754108,0.373495,-0.038312,0.017028,-0.013835,19.160156,85.538086,-17.162109
9.921328,-0.407399,-1.974680,-0.209353,1.546103,-8.872911,-3.763685,0.191536,-0.014899,0.014899,-0.008514,19.687500,84.656250,-15.972656
10.023177,-0.247494,-1.972558,-0.209761,1.543474,-8.877700,-3.730166,0.253785,-0.013835,-0.024477,-0.004257,19.687500,84.656250,-15.972656
10.124580,-0.166939,-1.967972,-0.204291,1.529351,-9.064447,-3.711013,0.397437,0.013835,-0.010642,0.000000,18.457031,86.596289,-16.482422
10.226143,-0.281262,-1.984400,-0.192088,1.545632,-8.939949,-3.811569,0.306458,-0.014899,-0.005321,-0.005321,18.281250,86.419922,-15.972656
10.328290,-0.545935,-1.969327,-0.181586,1.522964,-9.155427,-3.744531,0.502782,0.060661,-0.135156,0.003193,19.511719,86.949023,-14.783203
10.429815,-0.117037,-1.955404,-0.197285,1.567966,-8.829816,-3.586514,-0.047884,0.353322,-0.747085,-0.074496,19.511719,86.949023,-14.783203
10.531577,-0.131378,-1.999065,-0.130664,1.443275,-8.221689,-3.734955,1.340753,1.181289,-2.287018,-0.073431,17.578125,84.656250,-9.515625
10.634394,-0.146514,-2.010500,-0.004995,1.129088,-5.631162,-3.150769,3.825934,1.599529,-3.412967,-0.320332,15.996094,77.425195,9.005859
10.735351,-0.240358,-1.906238,0.081812,0.700059,-3.227384,-1.915361,9.442731,1.566538,-3.169260,0.343744,7.031250,58.553906,29.906250
10.837370,-0.381772,-1.751542,0.072355,0.350015,-2.140416,-0.550666,11.252748,0.923747,-1.427125,0.485286,7.031250,58.553906,29.906250
10.939140,-0.137668,-1.627591,-0.007957,0.101849,-0.718260,0.354342,11.492168,0.477837,-0.633213,0.333102,-3.164062,34.215234,40.441406
11.041096,-0.104342,-1.655801,-0.047578,0.093057,-0.445322,0.158017,10.534487,0.192625,-0.501250,0.179854,-9.492188,25.749609,42.140625
11.142791,-0.265823,-1.760371,-0.062222,0.094896,-0.148441,0.636858,9.902418,0.067046,-0.139413,0.107487,-12.304688,17.989453,42.140625
11.244351,-0.201641,-1.882916,-0.045749,0.113504,-0.349553,0.402226,10.065224,0.041505,-0.054275,0.085138,-15.117188,15.520312,40.781250
11.345950,-0.234610,-2.014417,-0.066699,0.059959,-0.124498,0.641646,9.481039,0.041505,0.091523,0.025541,-13.359375,13.756641,42.480469
11.448057,-0.193889,-2.141112,-0.086371,0.042529,-0.507571,0.737414,10.055647,0.025541,0.101101,0.037248,-14.062500,14.462109,42.480469
11.549133,-0.148323,-2.253064,-0.076873,0.034075,-0.330400,0.665588,9.916783,0.005321,-0.012771,0.017028,-15.468750,12.698437,44.179688
11.650807,-0.307680,-2.379573,-0.069051,-0.003312,-0.186748,0.823605,9.935937,-0.017028,0.025541,0.003193,-15.468750,12.698437,44.179688
11.752452,-0.382840,-2.384062,-0.077005,-0.035189,-0.277727,0.790087,9.883264,-0.025541,0.005321,-0.004257,-13.007812,14.814844,43.500000
11.853518,-0.052164,-2.398674,-0.055290,-0.047565,-0.062249,0.732626,9.945514,-0.028734,0.008514,-0.006385,-13.535156,14.638477,42.990234
11.954912,-0.103737,-2.391943,-0.072900,-0.040421,-0.272939,0.790087,9.859322,-0.036184,-0.025541,-0.010642,-13.183594,15.343945,43.330078
12.056805,-0.286080,-2.395054,-0.056045,-0.044673,-0.110133,0.694318,9.873688,-0.034055,-0.025541,-0.003193,-12.480469,13.227539,41.630859
12.158235,-0.112823,-2.415234,-0.058754,-0.050090,-0.220267,0.727837,9.940725,0.005321,0.009578,0.002128,-13.359375,14.109375,41.800781
12.260044,-0.121163,-2.433104,-0.044608,-0.059034,0.191536,0.790087,10.146627,0.009578,-0.110679,-0.053211,-13.886719,14.285742,42.310547
12.361776,-0.120391,-2.433385,-0.030651,-0.054931,0.541090,0.579397,9.849746,-0.161762,-0.209652,0.011706,-13.886719,14.285742,42.310547
12.463753,-0.057433,-2.516730,-0.041880,-0.056702,0.057461,0.885855,10.208876,0.020220,-0.069175,-0.002128,-14.238281,12.874805,42.650391
12.565185,-0.106800,-2.534785,-0.036929,-0.066965,0.584185,0.933739,10.050859,-0.097909,0.001064,0.006385,-14.238281,12.874805,42.650391
12.666618,-0.045463,-2.554349,-0.022891,-0.059089,0.153229,0.608127,10.146627,-0.120257,0.108551,-0.011706,-13.886719,11.816602,41.630859
12.768706,-0.446410,-2.522561,-0.020880,-0.018417,0.019154,0.047884,9.864111,-0.158569,-0.129835,0.083009,-12.656250,10.934766,42.140625
12.869873,-0.262184,-2.453363,0.053083,-0.090928,1.024718,0.320823,9.035717,-0.297983,-0.393763,0.236258,-9.667969,12.522070,40.951172
12.971049,-0.163270,-2.463213,0.070773,-0.111287,1.565808,0.622492,9.959879,0.056404,0.009578,0.077688,-5.097656,8.994727,42.310547
13.072233,-0.498169,-2.460466,0.073010,-0.060168,0.952892,0.047884,10.036493,-0.045762,-0.044697,0.023413,-5.449219,8.994727,42.990234
13.173835,-0.282642,-2.428281,0.072278,-0.078817,0.900220,0.095768,10.117896,-0.065982,0.041505,0.003193,-5.449219,8.994727,42.990234
13.275143,-0.412027,-2.369659,0.048242,-0.065048,0.766145,0.090980,9.907206,-0.056404,0.045762,0.002128,-5.097656,10.758398,44.349609
13.377203,0.087007,-2.341165,0.069463,-0.071830,0.972046,0.129287,9.892841,-0.035119,0.009578,-0.023413,-5.976562,10.582031,43.160156
13.478916,-0.080145,-2.315196,0.049897,-0.054140,0.751779,-0.043096,10.017340,-0.013835,0.021284,0.004257,-5.625000,10.582031,41.460938
13.580353,-0.130416,-2.293010,0.039082,-0.055925,0.737414,0.000000,9.955091,-0.035119,0.011706,-0.006385,-5.449219,10.405664,44.009766
13.682917,-0.097497,-2.287974,0.048286,-0.047251,0.660800,-0.086191,9.873688,-0.024477,0.060661,0.000000,-5.097656,9.700195,43.669922
13.784828,-0.097712,-2.253615,0.051726,-0.053474,0.708684,-0.057461,10.012551,-0.010642,0.023413,-0.012771,-4.921875,11.640234,44.519531
13.886775,-0.252380,-2.209496,0.035844,-0.052828,0.670376,0.052672,9.916783,-0.026606,0.035119,0.009578,-4.394531,11.463867,43.330078
13.988980,-0.075758,-2.167282,0.046867,-0.055705,0.770933,0.004788,10.170569,-0.014899,0.005321,0.000000,-4.570312,11.640234,42.140625
14.090528,-0.063947,-2.155650,0.036283,-0.050499,0.703895,0.038307,9.911995,-0.009578,-0.002128,-0.006385,-4.218750,10.934766,42.480469
14.192469,-0.210128,-2.158604,0.037401,-0.051520,0.679953,0.019154,9.950302,-0.023413,0.018092,-0.001064,-4.218750,10.934766,42.480469
14.294759,-0.097231,-2.159398,0.041943,-0.042668,0.598550,-0.119710,9.916783,-0.013835,0.015963,-0.005321,-4.570312,10.582031,42.820312
14.396273,-0.375619,-2.163926,0.039136,-0.064033,0.675165,-0.062249,9.811438,-0.012771,0.006385,-0.010642,-3.515625,10.582031,43.839844
14.497653,-0.208403,-2.152638,0.034644,-0.068692,0.651223,0.028730,10.026917,-0.005321,0.001064,-0.038312,-3.515625,10.582031,43.839844
14.599245,-0.180182,-2.149571,0.032509,-0.080346,0.780510,0.019154,10.022128,-0.005321,0.007450,-0.009578,-4.042969,11.111133,42.990234
14.700989,-0.446453,-2.112395,0.038230,-0.080718,0.746991,0.000000,10.199299,-0.019156,-0.001064,-0.004257,-3.164062,11.992969,44.859375
14.802757,-0.459732,-2.097660,0.039576,-0.058053,0.550666,-0.019154,9.950302,-0.012771,0.013835,-0.005321,-3.164062,11.992969,44.859375
14.904885,-0.517784,-2.127368,0.039618,-0.026385,0.670376,-0.038307,9.902418,-0.003193,0.011706,0.000000,-5.449219,10.052930,42.990234
15.007189,-0.175478,-2.204404,0.034546,-0.034169,0.608127,-0.062249,10.055647,-0.037248,0.042569,0.004257,-5.800781,10.052930,42.310547
15.108767,-0.206178,-2.189833,0.029234,-0.013425,0.359130,-0.397437,11.994950,-1.012077,2.256155,0.255414,-4.218750,13.403906,43.500000
15.210576,0.025143,-2.094869,-0.005987,0.154755,-3.031059,-1.661576,10.060435,-1.367528,2.885112,-0.113872,4.218750,35.273438,42.480469
15.312842,-0.014857,-2.013807,-0.023454,0.523800,-6.421249,-3.184288,7.216124,-0.982279,4.226035,0.072367,4.218750,35.273438,42.480469
15.413664,-0.055705,-1.900966,0.018882,1.115481,-6.631939,-2.312799,-0.177171,-1.680410,4.828385,0.303304,16.523438,86.772656,-3.058594
15.516396,-0.105495,-1.855466,-0.044510,1.621962,-7.043741,-1.920150,-5.971139,0.090459,2.498799,0.390570,13.183594,85.185352,-33.814453
15.618882,-0.328911,-1.767382,-0.222421,1.821160,-8.599972,-2.217031,-3.763685,-0.280955,0.382057,-0.195817,11.425781,83.421680,-40.611328
15.720570,0.205697,-1.670886,-0.372529,1.949877,-8.398859,-2.365471,-4.860229,-0.108551,0.105358,0.005321,11.425781,83.421680,-40.611328
15.821466,-0.307996,-1.550880,-0.491232,2.096372,-8.413225,-2.202666,-4.328717,-0.055340,0.041505,-0.008514,9.492188,83.245312,-40.101562
15.923610,-0.309007,-1.551191,-0.514470,2.079881,-8.580819,-2.169147,-4.070143,0.026606,0.013835,-0.026606,10.546875,82.187109,-40.441406
16.025231,-0.329739,-1.560476,-0.494464,2.090685,-8.374917,-2.226608,-4.501099,0.031927,-0.131964,0.004257,9.843750,82.892578,-39.082031
16.126237,-0.344057,-1.574208,-0.503437,2.065548,-8.638280,-2.389413,-4.443638,0.178790,-0.504442,-0.026606,11.601562,83.950781,-39.082031
16.227256,-0.329612,-1.640788,-0.490378,1.957759,-8.623914,-2.236184,-3.438074,0.374607,-1.249399,-0.051083,11.074219,84.127148,-35.853516
16.328947,-0.007541,-1.776976,-0.472453,1.735577,-8.192958,-2.111686,-0.885855,0.881178,-2.741442,-0.017028,11.777344,85.538086,-26.337891
16.430822,-0.284509,-1.952186,-0.330168,1.357346,-8.475474,-2.585738,2.537854,0.623635,-2.461551,-0.108551,11.425781,85.890820,-6.966797
16.533163,-0.190015,-1.989559,-0.136266,1.047924,-6.904878,-3.026271,5.252878,0.607672,-3.328893,-0.713030,11.425781,85.890820,-6.966797
16.635078,-0.104700,-1.967063,-0.012357,0.695575,-3.711013,-2.006341,6.823475,1.698502,-2.702065,0.232001,11.074219,73.897852,15.462891
16.737079,-0.440077,-1.863239,-0.001636,0.367399,-2.537854,-0.330400,10.438719,1.173839,-1.718722,0.126643,2.109375,52.557422,33.304688
16.839112,0.029476,-1.767974,-0.031881,0.126419,-1.350330,0.569820,10.615890,0.581066,-0.721544,-0.081945,-5.976562,36.331641,40.441406
16.940737,-0.412318,-1.773324,-0.070432,0.098075,-0.770933,0.593762,10.639832,0.204331,-0.236258,0.012771,-12.304688,27.513281,41.460938
17.042178,-0.309385,-1.859954,-0.104155,0.117584,-1.144428,0.756568,9.844957,-0.018092,0.025541,0.123450,-16.875000,25.749609,43.839844
17.144156,-0.253869,-1.966848,-0.085829,0.099061,-0.957681,0.612916,9.926360,0.020220,-0.063853,0.031927,-16.347656,23.104102,41.970703
17.245753,0.066403,-2.048296,-0.104984,0.066000,-0.890643,0.694318,10.199299,-0.088331,0.022349,0.029798,-16.347656,23.104102,41.970703
17.347404,-0.420416,-2.081552,-0.108570,0.045947,-0.962469,0.694318,9.840169,-0.073431,0.041505,0.030863,-15.820312,22.575000,43.839844
17.449784,-0.056563,-2.044935,-0.111779,0.048996,-1.029507,0.727837,9.911995,-0.048954,0.013835,0.009578,-15.644531,24.515039,43.669922
17.551913,0.086244,-2.029429,-0.101955,0.061168,-1.053449,0.579397,9.888053,-0.068110,0.051083,0.005321,-15.644531,24.515039,43.669922
17.654238,-0.474672,-1.995363,-0.098920,0.074851,-1.077391,0.584185,9.825804,-0.042569,0.038312,0.002128,-13.710938,23.985937,41.121094
17.755884,-0.063027,-1.996294,-0.093365,0.085209,-1.106121,0.550666,9.710882,-0.032991,0.037248,-0.004257,-15.292969,24.867773,41.630859
17.858102,-0.309845,-2.003364,-0.096858,0.086885,-1.115698,0.536301,9.787496,-0.034055,0.031927,-0.007450,-15.292969,24.867773,41.630859
17.959844,-0.411345,-1.995885,-0.088696,0.083192,-1.067814,0.459687,9.979033,0.008514,0.003193,0.008514,-12.480469,25.925977,41.970703
18.062309,-0.623382,-1.907462,-0.090962,0.093846,-1.173159,0.574608,10.137050,-0.011706,0.003193,-0.004257,-12.480469,25.925977,41.970703
18.163198,0.045386,-1.945134,-0.093411,0.089604,-1.067814,0.569820,9.864111,-0.017028,0.001064,-0.004257,-14.414062,26.455078,42.820312
18.265458,-0.174495,-2.000724,-0.108369,0.087137,-1.187524,0.584185,9.830592,-0.015963,0.007450,-0.005321,-15.820312,24.691406,42.480469
18.367306,-0.247084,-1.964263,-0.090116,0.077238,-1.024718,0.545878,9.849746,-0.034055,0.019156,-0.001064,-13.359375,25.396875,42.480469
18.469830,-0.044457,-1.968721,-0.049145,0.068395,-0.933739,0.421379,13.388376,-0.360772,0.184111,0.006385,-14.062500,25.044141,42.140625
18.571488,-0.303464,-1.875811,0.007492,0.434775,-2.633622,-1.101333,11.338939,-2.906396,6.833384,-0.073431,-4.570312,40.564453,40.781250
18.673001,-0.328881,-1.840870,0.043392,1.023633,-8.341399,-2.135628,0.119710,-1.035490,5.059322,-0.119193,8.964844,82.716211,7.306641
18.775360,0.115739,-1.866352,0.114918,1.573432,-7.445967,-1.872266,-2.561796,-0.840737,2.711643,0.043633,8.964844,82.716211,7.306641
18.876809,0.183515,-1.890783,0.045179,1.890464,-8.532935,-2.561796,-3.323152,-0.436332,0.834352,0.122386,8.964844,82.716211,7.306641
18.979154,0.074871,-1.797297,-0.080297,1.915250,-8.599972,-2.159570,-4.395754,-0.084074,0.076624,0.042569,10.722656,82.363477,-37.212891
19.081707,-0.172816,-1.730151,-0.237418,1.923687,-8.820239,-2.312799,-3.318364,0.052147,-0.227744,-0.062789,10.546875,82.539844,-38.062500
