Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz0.760606,-0.215225,-0.167875,0.055589,0.026463,-0.047884,0.186748,9.629479,0.017028,0.027670,0.011706,35.027344,80.325000,25.150781
0.860837,-0.050541,-0.352562,0.111863,0.034691,-0.090980,0.263362,9.691728,0.017028,0.036184,0.008514,31.989258,79.069922,24.289453
0.960959,-0.173881,-0.534177,0.151247,0.025317,-0.086191,0.177171,9.753978,0.015963,0.026606,0.006385,32.704102,80.862891,24.978516
1.061038,-0.356906,-0.711317,0.165169,0.005159,-0.100556,0.225055,9.701305,0.014899,0.028734,0.003193,33.240234,81.759375,23.772656
1.161966,-0.311380,-0.880378,0.147974,-0.014801,-0.100556,0.177171,9.787496,0.017028,0.051083,0.006385,34.669922,81.042187,25.495313
1.264490,-0.440485,-1.035601,0.099967,-0.023177,-0.153229,0.239420,9.725247,0.017028,0.062789,0.004257,34.133789,81.580078,23.600391
1.366368,-0.387770,-1.170600,0.032874,-0.014457,-0.210690,0.239420,9.849746,0.027670,0.173469,-0.021284,33.418945,81.221484,24.633984
1.468063,-0.384331,-1.177572,0.019995,0.000841,-0.110133,0.086191,9.686940,0.012771,-0.003193,0.010642,33.240234,79.966406,23.428125
1.569651,-0.048445,-1.158737,0.014132,-0.023328,0.062249,0.440533,9.830592,0.022349,-0.003193,0.009578,34.848633,81.221484,24.978516
1.671526,-0.470087,-1.170061,0.026976,-0.022039,-0.177171,0.229843,9.739612,0.013835,0.008514,0.012771,33.240234,81.042187,24.117188
1.773308,-0.495737,-1.167509,0.028178,-0.021047,-0.215478,0.258574,9.725247,0.012771,-0.004257,0.013835,33.240234,81.042187,24.117188
1.874337,-0.425362,-1.171649,0.013570,-0.007038,-0.081403,0.248997,9.983821,0.015963,-0.011706,0.012771,33.240234,81.042187,24.117188
1.975527,-0.518561,-1.182726,0.020302,-0.027349,-0.043096,0.253785,9.816227,0.015963,-0.012771,0.014899,33.240234,81.042187,24.117188
2.077816,-0.059702,-1.158766,0.017686,-0.006376,-0.076614,0.158017,9.682152,0.015963,0.035119,0.008514,35.027344,81.042187,24.806250
2.179852,-0.424402,-1.172473,-0.022552,-0.015217,1.144428,0.000000,9.615114,0.015963,0.038312,-0.078753,33.597656,82.117969,24.806250
2.281691,-0.535623,-1.164150,0.011175,-0.008282,-0.086191,0.225055,9.677363,0.015963,0.034055,0.006385,33.597656,79.607812,23.772656
2.383319,-0.444450,-1.175955,0.013431,-0.010146,-0.043096,0.129287,9.782708,0.014899,0.035119,0.007450,32.882812,80.325000,25.495313
2.484627,-0.409521,-1.179606,0.010463,-0.024526,0.407014,0.387861,10.146627,0.019156,-0.006385,-0.027670,32.882812,80.325000,25.495313
2.586462,-0.399070,-1.168405,0.005342,-0.018932,-0.009577,0.205901,9.643844,0.014899,0.031927,0.009578,33.418945,80.145703,26.012109
2.688119,-0.402321,-1.155018,-0.002232,-0.017028,0.110133,0.114922,9.686940,0.020220,0.051083,-0.031927,35.384766,81.042187,24.806250
2.789651,-0.580617,-1.154963,0.020101,-0.010363,-0.143652,0.201113,9.730036,0.020220,0.032991,0.006385,35.206055,81.221484,23.944922
2.890819,-0.335887,-1.155719,0.011538,-0.032095,-0.067038,0.272939,9.710882,0.017028,0.027670,0.006385,35.206055,82.297266,24.289453
2.992540,-0.507350,-1.147801,0.036220,-0.021528,-0.201113,0.316035,9.787496,0.019156,0.024477,0.007450,35.384766,79.607812,24.461719
3.094067,-0.453241,-1.183118,0.009589,-0.005632,-0.100556,0.191536,9.677363,0.019156,0.029798,0.006385,32.167969,79.966406,23.772656
3.196050,-0.506341,-1.150805,0.015277,-0.007446,-0.071826,0.124498,9.605537,0.017028,0.032991,0.006385,35.563477,79.787109,24.633984
3.297321,-0.481647,-1.153984,0.004037,-0.017678,0.038307,0.172383,9.658209,0.017028,0.029798,0.006385,34.491211,79.069922,24.978516
3.399480,-0.385138,-1.147909,0.003203,-0.019473,0.004788,0.186748,9.806650,0.017028,0.028734,0.011706,34.491211,79.069922,24.978516
3.500857,-0.549210,-1.154741,0.034718,-0.016243,-0.205901,0.263362,9.619902,0.017028,0.031927,0.009578,34.491211,79.069922,24.978516
3.601734,-0.542597,-1.162425,0.012427,-0.009081,-0.086191,0.167594,9.696517,0.020220,0.030863,0.007450,35.206055,80.145703,26.356641
3.703148,-0.436751,-1.157467,0.014617,-0.014056,-0.076614,0.229843,9.706094,0.017028,0.027670,0.007450,34.848633,80.862891,24.289453
3.804896,-0.570581,-1.153533,0.013295,-0.019305,-0.071826,0.244209,9.758766,0.014899,0.030863,-0.005321,35.206055,81.221484,25.667578
3.906828,-0.217075,-1.148361,0.015902,0.001326,-0.095768,0.114922,9.662998,0.018092,0.027670,0.001064,35.742188,80.325000,26.184375
4.008055,-0.497431,-1.149835,0.022822,-0.024443,-0.100556,0.306458,9.653421,0.017028,0.031927,0.003193,35.742188,80.325000,26.184375
4.109830,-0.645654,-1.161564,0.015516,-0.003598,-0.114922,0.114922,9.710882,0.017028,0.030863,0.004257,34.491211,80.504297,25.667578
4.210962,-0.585252,-1.165718,0.029887,0.002133,-0.517148,-0.378284,9.524134,0.021284,0.038312,0.004257,34.133789,80.504297,24.289453
4.312289,-0.577996,-1.171322,0.017997,-0.013464,-0.057461,0.186748,9.753978,0.019156,0.028734,0.005321,33.597656,80.325000,24.117188
4.414054,-0.606194,-1.151872,0.007624,-0.017196,-0.019154,0.181959,9.586383,0.019156,0.027670,0.005321,35.206055,80.504297,23.944922
4.515745,-0.517746,-1.159310,0.001430,-0.016635,0.047884,0.167594,9.639056,0.019156,0.030863,0.006385,34.848633,80.862891,24.289453
4.616979,-0.713319,-1.157177,0.014467,-0.018087,-0.081403,0.134075,9.667786,0.015963,0.029798,0.009578,34.848633,79.069922,23.600391
4.718591,-0.750745,-1.148163,0.009641,-0.011865,-0.047884,0.148441,9.758766,0.014899,0.027670,0.007450,35.206055,79.787109,24.289453
4.819719,-0.677270,-1.141680,0.023908,-0.006871,-0.110133,0.181959,9.715670,0.017028,0.028734,0.003193,35.206055,79.787109,24.289453
4.921282,-1.105842,-1.147330,0.009552,-0.019328,-0.033519,0.239420,9.706094,0.019156,0.029798,0.006385,35.206055,79.787109,24.289453
5.022872,-0.670983,-1.138886,0.023967,-0.001259,0.000000,-0.210690,9.677363,0.009578,-0.029798,0.020220,36.278320,80.504297,26.701172
5.124377,-0.753847,-1.167851,0.046961,0.006850,-0.502782,0.158017,9.773131,0.010642,-0.020220,0.031927,33.597656,81.042187,24.117188
5.225666,-0.991160,-1.147201,-0.000752,-0.025056,0.225055,0.119710,9.725247,0.006385,0.011706,0.011706,35.920898,80.145703,26.012109
5.327160,-0.607593,-1.155134,0.012407,-0.013420,-0.114922,0.215478,9.686940,-0.008514,-0.011706,0.002128,34.312500,79.966406,24.117188
5.428437,-0.598525,-1.163565,-0.015877,-0.033261,0.421379,0.248997,9.543288,0.013835,0.020220,-0.023413,34.312500,79.607812,23.772656
5.529721,-0.772179,-1.148922,0.008409,0.005630,-0.100556,0.009577,9.696517,0.011706,-0.125578,-0.171340,35.563477,78.711328,25.323047
5.631183,-0.841545,-1.147557,-0.058714,-0.037501,0.617704,0.181959,9.572018,0.017028,-0.685360,0.002128,35.920898,76.918359,26.012109
5.732763,-0.581406,-1.165366,-0.125441,-0.063502,1.364695,0.129287,9.605537,0.013835,-0.448038,0.007450,35.920898,76.918359,26.012109
5.833921,-0.616757,-1.149826,-0.136552,-0.080084,1.580173,0.196325,9.605537,0.021284,-0.322460,0.008514,37.886719,73.870312,27.217969
5.935497,-0.495769,-1.174650,-0.184410,-0.104286,2.063802,0.201113,9.385271,0.015963,-0.384185,-0.001064,36.993164,72.973828,27.734766
6.037400,-0.723165,-1.171233,-0.235291,-0.117022,2.475605,0.263362,9.437943,-0.017028,-0.329910,-0.104294,37.350586,70.105078,28.079297
6.138960,-0.587271,-1.205000,-0.289702,-0.116824,2.906561,0.110133,9.203311,-0.020220,-0.304368,-0.104294,34.133789,67.236328,28.079297
6.240476,-0.682126,-1.177443,-0.304078,-0.150259,3.213019,0.196325,9.030929,0.013835,-0.213909,0.000000,37.529297,65.981250,27.907031
